Date,Switch,Port,TX_Bytes,RX_Bytes,TX_Packets,RX_Packets,TX_Errors,RX_Errors,Link_Downed,Symbol_Errors,Port_Utilization_PCT
2025-10-04,Spine-2,1,662357412,305541806,161708,74595,0,2,0,5,35.1
2025-10-04,Spine-2,10,605766456,102361114,147892,24990,0,2,0,5,37.5
2025-10-04,Spine-2,20,266418372,602323933,65043,147051,2,1,0,2,52.5
2025-10-04,Spine-2,29,459142319,201855374,112095,49281,0,1,0,7,20.5
2025-10-05,Spine-1,7,138909777,818965948,33913,199942,0,1,0,9,66.0
2025-10-05,Spine-1,16,833558742,448282807,203505,109444,0,2,0,7,84.0
2025-10-05,Spine-1,26,382009401,957182198,93264,233687,0,2,0,2,31.5
2025-10-05,Spine-2,4,578290008,656525468,141184,160284,2,1,0,3,59.8
2025-10-05,Spine-2,13,126088624,271459643,30783,66274,0,1,0,4,27.3
2025-10-05,Spine-2,23,767765402,302313290,187442,73806,2,0,0,4,67.7
2025-10-05,Spine-2,32,504953166,706371732,123279,172454,1,2,0,5,52.6
2025-10-06,Spine-1,10,78037619,29178793,19052,7123,1,0,0,4,24.5
2025-10-06,Spine-1,19,401243308,970775796,97959,237005,1,2,0,1,80.0
2025-10-06,Spine-1,29,909496619,531072424,222045,129656,0,0,0,7,39.6
2025-10-06,Spine-2,6,817545233,893690628,199596,218186,1,2,0,3,21.7
2025-10-06,Spine-2,16,830883999,141783713,202852,34615,1,2,0,2,65.3
2025-10-06,Spine-2,25,194580453,714230601,47504,174372,1,1,0,5,64.0
2025-10-07,Spine-1,3,646549520,939192213,157849,229294,0,1,0,6,80.3
2025-10-07,Spine-1,13,764506492,291083761,186647,71065,1,0,0,4,76.6
2025-10-07,Spine-1,22,411545611,981744779,100475,239683,2,2,0,4,59.9
2025-10-07,Spine-1,32,774054391,318015615,188978,77640,0,2,0,2,83.5
2025-10-07,Spine-2,9,881429625,448218406,215192,109428,0,1,0,0,44.1
2025-10-07,Spine-2,19,918672001,843880332,224285,206025,2,2,0,9,82.3
2025-10-07,Spine-2,28,171004384,830547548,41749,202770,1,1,0,6,82.5
2025-10-08,Spine-1,6,502888203,718970157,122775,175529,2,0,0,6,63.1
2025-10-08,Spine-1,15,623996945,422939891,152343,103256,1,0,0,1,72.4
2025-10-08,Spine-1,25,237073276,594767527,57879,145206,0,1,0,3,27.6
2025-10-08,Spine-2,3,404928472,84154669,98859,20545,1,1,0,5,54.9
2025-10-08,Spine-2,12,852976654,358726286,208246,87579,2,1,0,7,58.8
2025-10-08,Spine-2,22,915923679,453087586,223614,110617,1,1,0,2,52.0
2025-10-08,Spine-2,31,712057788,771319335,173842,188310,0,1,0,0,71.8
2025-10-08,Leaf-1,9,351441193,999191611,85801,243943,2,2,0,13,75.6
2025-10-08,Leaf-1,18,114159908,70203575,27871,17139,4,4,0,3,92.1
2025-10-08,Leaf-1,28,91530293,931036775,22346,227303,1,1,0,6,33.8
2025-10-08,Leaf-2,3,551828328,692126081,134723,168976,3,1,0,14,60.6
2025-10-08,Leaf-2,13,54190307,734493887,13230,179319,0,3,0,13,64.8
2025-10-08,Leaf-2,23,795860596,382859017,194301,93471,4,2,0,13,88.3
2025-10-08,Leaf-2,32,343907686,888643116,83961,216953,1,2,0,8,77.6
2025-10-08,Leaf-3,8,332561974,208681525,81191,50947,2,0,0,9,54.1
2025-10-08,Leaf-3,17,465343614,355960789,113609,86904,1,3,0,11,41.5
2025-10-08,Leaf-3,27,562782841,222925139,137398,54425,3,3,0,16,60.8
2025-10-08,Leaf-4,2,565976957,503405388,138177,122901,4,2,0,11,57.5
2025-10-08,Leaf-4,12,496789651,656270841,121286,160222,3,2,0,13,57.4
2025-10-08,Leaf-4,21,206807781,870093470,50490,212425,2,4,0,8,33.1
2025-10-08,Leaf-4,31,437989023,354590230,106930,86569,1,3,0,19,74.9
2025-10-09,Spine-1,7,243709477,653564564,59499,159561,0,0,0,3,44.6
2025-10-09,Spine-1,16,836469302,84561917,204216,20644,0,0,0,3,58.1
2025-10-09,Spine-1,26,320222654,671484106,78179,163936,0,2,0,8,73.7
2025-10-09,Spine-2,3,794164256,920509739,193887,224733,1,1,0,4,49.3
2025-10-09,Spine-2,13,37094825,58329775,9056,14240,0,1,0,0,57.3
2025-10-09,Spine-2,22,468249820,338814403,114318,82718,1,0,0,2,31.9
2025-10-09,Spine-2,32,687639264,569899417,167880,139135,2,0,0,1,29.9
2025-10-10,Spine-1,9,214905910,911429552,52467,222516,0,1,0,0,43.3
2025-10-10,Spine-1,19,621095553,697687198,151634,170333,2,0,0,7,52.1
2025-10-10,Spine-1,28,765820517,725735875,186967,177181,2,2,0,9,33.1
2025-10-10,Spine-2,6,152394365,680536117,37205,166146,1,1,0,7,83.7
2025-10-10,Spine-2,16,33296841,789057142,8129,192640,0,2,0,1,59.5
2025-10-10,Spine-2,25,366065683,180880960,89371,44160,1,0,0,2,74.4
2025-10-11,Spine-1,3,76933116,821950523,18782,200671,2,2,0,3,38.7
2025-10-11,Spine-1,12,57140026,778419667,13950,190043,0,0,0,3,58.6
2025-10-11,Spine-1,22,459652614,188662121,112219,46060,1,2,0,9,62.8
2025-10-11,Spine-1,31,245223097,569842861,59868,139121,2,0,0,3,75.6
2025-10-11,Spine-2,9,673816460,437559326,164505,106826,1,2,0,7,26.1
2025-10-11,Spine-2,18,617017437,50156445,150639,12245,0,2,0,3,38.0
2025-10-11,Spine-2,28,484004080,56078652,118165,13691,0,2,0,0,81.3
2025-10-12,Spine-1,6,294935873,492903056,72005,120337,2,1,0,7,35.9
2025-10-12,Spine-1,15,516564225,362140326,126114,88413,1,0,0,2,22.2
2025-10-12,Spine-1,25,495938145,952870021,121078,232634,1,1,0,8,69.3
2025-10-12,Spine-2,2,431060081,318490859,105239,77756,2,0,0,8,28.0
2025-10-12,Spine-2,12,77137782,365497643,18832,89232,1,2,0,7,67.2
2025-10-12,Spine-2,21,329695729,455394463,80492,111180,0,1,0,0,79.3
2025-10-12,Spine-2,31,356895590,174908719,87132,42702,2,2,0,5,20.6
2025-10-13,Spine-1,8,96080002,815016614,23457,198978,0,2,0,0,64.5
2025-10-13,Spine-1,18,659365081,164816510,160977,40238,0,0,0,5,81.5
2025-10-13,Spine-1,28,40395162,721259007,9862,176088,0,2,0,2,23.3
2025-10-13,Spine-2,5,703941608,729251695,171860,178039,2,0,0,4,71.9
2025-10-13,Spine-2,15,396230662,322911889,96736,78835,2,1,0,2,41.3
2025-10-13,Spine-2,24,978018349,960797755,238774,234569,1,0,0,8,73.3
2025-10-14,Spine-1,2,822447320,942087479,200792,230001,1,1,0,6,83.5
2025-10-14,Spine-1,11,361944037,973588272,88365,237692,1,1,0,3,71.3
2025-10-14,Spine-1,21,550068404,919136107,134294,224398,0,1,0,0,54.8
2025-10-14,Spine-1,30,604865409,809668816,147672,197673,0,2,0,7,58.0
2025-10-14,Spine-2,8,848205630,26986463,207081,6588,2,2,0,4,52.1
2025-10-14,Spine-2,18,720392509,684127178,175877,167023,2,1,0,5,49.1
2025-10-14,Spine-2,27,103208229,828374689,25197,202239,0,2,0,6,84.9
2025-10-15,Spine-1,5,104234066,235938008,25447,57602,2,1,0,4,76.7
2025-10-15,Spine-1,14,314246864,769138433,76720,187777,1,1,0,1,49.8
2025-10-15,Spine-1,24,810062096,825797959,197769,201610,2,2,0,6,22.7
2025-10-15,Spine-2,1,717490527,282759690,175168,69033,0,0,0,8,54.3
2025-10-15,Spine-2,11,719729424,13292985,175715,3245,1,1,0,2,78.4
2025-10-15,Spine-2,20,106164036,162547814,25918,39684,1,2,0,9,69.0
2025-10-15,Spine-2,30,624910409,486576443,152566,118793,1,0,0,0,52.9
2025-10-15,Leaf-1,7,414768523,623625254,101261,152252,3,0,0,18,62.2
2025-10-15,Leaf-1,17,162037920,922660127,39560,225258,3,0,0,10,82.1
2025-10-15,Leaf-1,27,793677844,184478143,193769,45038,3,4,0,6,36.5
2025-10-15,Leaf-2,2,390361621,107437230,95303,26229,2,2,0,14,68.9
2025-10-15,Leaf-2,12,625045216,507406808,152598,123878,0,2,0,17,91.5
2025-10-15,Leaf-2,21,110770572,940468568,27043,229606,4,2,0,1,74.4
2025-10-15,Leaf-2,31,42339641,407474391,10336,99481,0,4,0,15,59.1
2025-10-15,Leaf-3,6,319355640,74466299,77967,18180,0,4,0,8,65.9
2025-10-15,Leaf-3,16,330300046,879676554,80639,214764,3,0,0,6,64.8
2025-10-15,Leaf-3,25,982978534,712892555,239984,174046,0,0,0,6,86.3
2025-10-15,Leaf-4,1,367502437,402654732,89722,98304,2,3,0,3,47.2
2025-10-15,Leaf-4,11,344457402,621359850,84096,151699,4,2,0,16,80.7
2025-10-15,Leaf-4,20,39442578,824172649,9629,201214,2,2,0,5,30.6
2025-10-15,Leaf-4,30,669100227,173151527,163354,42273,1,0,0,13,39.4
2025-10-16,Spine-1,5,580063315,515109315,141617,125759,0,1,0,6,37.8
2025-10-16,Spine-1,15,843753655,775926360,205994,189435,0,2,0,0,46.6
2025-10-16,Spine-1,24,979100323,736404995,239038,179786,0,1,0,5,64.7
2025-10-16,Spine-2,2,66360999,376939130,16201,92026,2,0,0,8,60.9
2025-10-16,Spine-2,11,492829953,711554120,120319,173719,2,1,0,2,22.0
2025-10-16,Spine-2,21,635736775,662637945,155209,161776,0,1,0,7,25.7
2025-10-16,Spine-2,31,618403443,231869104,150977,56608,0,2,0,8,55.0
2025-10-17,Spine-1,8,963719789,973497353,235283,237670,0,1,0,4,80.4
2025-10-17,Spine-1,18,92472068,962567781,22576,235001,1,0,0,0,81.8
2025-10-17,Spine-1,27,699902275,639972370,170874,156243,0,1,0,2,24.4
2025-10-17,Spine-2,5,130386324,765313543,31832,186844,0,2,0,9,56.4
2025-10-17,Spine-2,14,320376921,318627143,78217,77789,1,2,0,3,45.8
2025-10-17,Spine-2,24,70105667,795282527,17115,194160,2,0,0,6,35.2
2025-10-18,Spine-1,1,704573205,932888691,172014,227756,2,2,0,4,77.3
2025-10-18,Spine-1,11,133064963,161140434,32486,39340,1,1,0,2,36.9
2025-10-18,Spine-1,21,873652600,30044256,213294,7335,0,1,0,7,32.9
2025-10-18,Spine-1,30,759347420,859873216,185387,209929,1,2,0,8,77.7
2025-10-18,Spine-2,8,196815924,20288091,48050,4953,1,2,0,7,52.3
2025-10-18,Spine-2,17,127915111,926087397,31229,226095,0,0,0,1,77.1
2025-10-18,Spine-2,27,836093465,977181313,204124,238569,0,2,0,2,49.2
2025-10-19,Spine-1,4,364143657,928517224,88902,226688,1,2,0,2,57.5
2025-10-19,Spine-1,14,977558879,589925885,238661,144024,1,1,0,9,80.3
2025-10-19,Spine-1,23,157371483,725677307,38420,177167,2,2,0,2,62.2
2025-10-19,Spine-2,1,883429188,824564049,215680,201309,1,2,0,4,69.2
2025-10-19,Spine-2,10,579586007,726681291,141500,177412,1,0,0,4,70.6
2025-10-19,Spine-2,20,652648208,762485435,159337,186153,1,0,0,4,70.8
2025-10-19,Spine-2,30,442034432,103470528,107918,25261,1,1,0,5,68.4
2025-10-20,Spine-1,7,924703209,450981998,225757,110103,2,1,0,6,53.8
2025-10-20,Spine-1,17,34269538,298615201,8366,72904,0,0,0,3,44.3
2025-10-20,Spine-1,26,243585666,925858579,59469,226039,2,1,0,4,56.7
2025-10-20,Spine-2,4,359054046,811580426,87659,198139,2,2,0,2,71.6
2025-10-20,Spine-2,13,355066330,905129322,86686,220978,0,2,0,8,44.7
2025-10-20,Spine-2,23,584590094,209651040,142722,51184,0,0,0,2,22.7
2025-10-20,Spine-2,32,813420295,822371634,198588,200774,1,1,0,1,77.5
2025-10-21,Spine-1,10,716070922,470955634,174822,114979,1,0,0,4,38.2
2025-10-21,Spine-1,20,827727064,128698970,202081,31420,1,2,0,4,26.3
2025-10-21,Spine-1,29,988091498,960064196,241233,234390,1,2,0,1,83.9
2025-10-21,Spine-2,7,717829324,343251469,175251,83801,1,1,0,9,75.4
2025-10-21,Spine-2,16,401155536,437196299,97938,106737,2,1,0,0,25.7
2025-10-21,Spine-2,26,632985259,531968535,154537,129875,2,0,0,7,65.5
2025-10-22,Spine-1,3,484288190,923009074,118234,225344,2,0,0,0,24.3
2025-10-22,Spine-1,13,691055796,216989351,168714,52975,2,1,0,5,40.9
2025-10-22,Spine-1,22,82362355,321221522,20107,78423,1,2,0,0,63.8
2025-10-22,Spine-1,32,847772023,340067543,206975,83024,0,2,0,0,39.3
2025-10-22,Spine-2,10,161934195,641576114,39534,156634,2,1,0,0,42.0
2025-10-22,Spine-2,19,722929456,368470928,176496,89958,1,0,0,8,28.9
2025-10-22,Spine-2,29,151355911,145818394,36952,35600,2,1,0,3,23.3
2025-10-22,Leaf-1,6,484534679,605869957,118294,147917,2,3,0,12,39.9
2025-10-22,Leaf-1,16,626777913,802370803,153021,195891,3,3,0,16,58.6
2025-10-22,Leaf-1,25,317962247,759274467,77627,185369,1,1,0,10,86.8
2025-10-22,Leaf-2,1,702908001,693892745,171608,169407,4,2,0,3,74.0
2025-10-22,Leaf-2,10,658814166,527588371,160843,128805,3,1,0,14,91.4
2025-10-22,Leaf-2,20,182465850,838347672,44547,204674,3,2,0,7,47.5
2025-10-22,Leaf-2,30,130624190,302173657,31890,73772,4,1,0,5,94.2
2025-10-22,Leaf-3,5,70168209,209176109,17130,51068,4,0,0,6,35.8
2025-10-22,Leaf-3,15,947796852,26519607,231395,6474,0,3,0,3,64.3
2025-10-22,Leaf-3,24,808444713,186011257,197374,45412,1,2,0,4,39.4
2025-10-22,Leaf-3,34,703398839,960157410,171728,234413,2,0,0,10,37.3
2025-10-22,Leaf-4,9,78908755,75946865,19264,18541,2,0,0,14,87.6
2025-10-22,Leaf-4,19,239697732,931441010,58519,227402,3,0,0,1,31.1
2025-10-22,Leaf-4,28,807088083,440553927,197042,107557,4,0,0,19,47.5
2025-10-23,Spine-1,4,295014220,470779346,72024,114936,1,0,0,5,36.6
2025-10-23,Spine-1,13,892083843,595760187,217793,145449,0,0,0,2,76.5
2025-10-23,Spine-1,23,979884608,559217268,239229,136527,2,1,0,5,72.1
2025-10-23,Spine-2,1,825714158,699068398,201590,170670,1,2,0,1,73.4
2025-10-23,Spine-2,10,954490935,877865007,233030,214322,0,2,0,9,77.7
2025-10-23,Spine-2,20,904485992,460070781,220821,112321,2,0,0,1,23.8
2025-10-23,Spine-2,29,303268850,977192791,74040,238572,0,0,0,3,47.3
2025-10-24,Spine-1,7,651041132,212527331,158945,51886,2,1,0,5,49.0
2025-10-24,Spine-1,16,841566583,433622216,205460,105864,2,2,0,4,21.9
2025-10-24,Spine-1,26,135111430,14047022,32986,3429,1,0,0,3,59.5
2025-10-24,Spine-2,3,582874625,447294543,142303,109202,2,0,0,1,25.3
2025-10-24,Spine-2,13,335673923,171431735,81951,41853,2,0,0,9,51.9
2025-10-24,Spine-2,23,590112486,268349044,144070,65514,2,0,0,9,50.4
2025-10-24,Spine-2,32,915222861,321917906,223443,78593,2,1,0,9,42.8
2025-10-25,Spine-1,10,569160580,963888799,138955,235324,1,2,0,7,39.8
2025-10-25,Spine-1,19,632004253,255604434,154297,62403,1,2,0,1,78.3
2025-10-25,Spine-1,29,681617604,46618407,166410,11381,1,1,0,1,30.5
2025-10-25,Spine-2,6,337647487,38543172,82433,9409,0,1,0,7,57.7
2025-10-25,Spine-2,16,746897820,32478238,182348,7929,0,0,0,8,71.5
2025-10-25,Spine-2,25,274229003,571086530,66950,139425,0,2,0,1,42.6
2025-10-26,Spine-1,3,315416526,856466647,77005,209098,2,0,0,4,66.7
2025-10-26,Spine-1,13,240908456,622253342,58815,151917,0,1,0,8,72.9
2025-10-26,Spine-1,22,789966503,605547749,192862,147838,1,1,0,8,61.7
2025-10-26,Spine-1,32,572044522,511879946,139659,124970,0,1,0,3,81.6
2025-10-26,Spine-2,9,776754625,524074558,189637,127947,1,2,0,5,35.5
2025-10-26,Spine-2,19,615119891,128349018,150175,31335,1,1,0,1,59.2
2025-10-26,Spine-2,28,881938470,952222493,215317,232476,2,1,0,0,43.3
2025-10-27,Spine-1,6,372782112,379971093,91011,92766,0,0,0,4,74.9
2025-10-27,Spine-1,15,472116089,132533409,115262,32356,0,2,0,7,30.4
2025-10-27,Spine-1,25,631565850,219033301,154190,53474,0,0,0,2,81.1
2025-10-27,Spine-2,2,227041286,81157032,55430,19813,2,1,0,6,82.0
2025-10-27,Spine-2,12,620056890,282657230,151381,69008,2,0,0,3,53.7
2025-10-27,Spine-2,22,587238358,379898702,143368,92748,1,1,0,7,74.4
2025-10-27,Spine-2,31,462651723,438307060,112952,107008,0,0,0,6,52.4
2025-10-28,Spine-1,9,95006801,87366747,23195,21329,1,0,0,1,53.3
2025-10-28,Spine-1,18,420416730,257432041,102640,62849,1,2,0,2,69.8
2025-10-28,Spine-1,28,168055443,569428655,41029,139020,2,1,0,9,20.5
2025-10-28,Spine-2,5,672919448,624563473,164286,152481,0,2,0,0,45.2
2025-10-28,Spine-2,15,558365336,969091470,136319,236594,1,0,0,1,44.4
2025-10-28,Spine-2,24,950049905,803162661,231945,196084,0,2,0,0,66.6
2025-10-29,Spine-1,2,467675371,814085641,114178,198751,1,2,0,8,62.6
2025-10-29,Spine-1,12,990370090,824467026,241789,201285,1,1,0,0,80.4
2025-10-29,Spine-1,21,688940716,184732862,168198,45100,1,1,0,5,32.2
2025-10-29,Spine-1,31,149603891,524938611,36524,128158,0,0,0,4,56.6
2025-10-29,Spine-2,8,629654059,396028659,153724,96686,0,2,0,0,83.4
2025-10-29,Spine-2,18,712594705,871611988,173973,212795,1,1,0,8,43.6
2025-10-29,Spine-2,27,17660790,937909302,4311,228981,0,1,0,0,47.5
2025-10-29,Leaf-1,5,637700673,32115521,155688,7840,4,2,0,12,52.1
2025-10-29,Leaf-1,14,580511007,363929336,141726,88849,2,3,0,18,35.7
2025-10-29,Leaf-1,24,41468743,198458498,10124,48451,0,2,0,5,89.2
2025-10-29,Leaf-1,34,154198187,394851499,37646,96399,4,0,0,3,53.8
2025-10-29,Leaf-2,9,695742965,57558624,169859,14052,0,2,0,3,88.9
2025-10-29,Leaf-2,19,163977005,289390342,40033,70651,3,4,0,16,88.6
2025-10-29,Leaf-2,28,863570361,436293574,210832,106516,3,1,0,14,35.8
2025-10-29,Leaf-3,4,457522118,515420503,111699,125835,3,3,0,11,67.0
2025-10-29,Leaf-3,13,772064005,415860982,188492,101528,0,0,0,16,75.8
2025-10-29,Leaf-3,23,982401456,707321935,239844,172686,0,2,0,17,90.4
2025-10-29,Leaf-3,32,357772391,495986045,87346,121090,1,1,0,1,88.3
2025-10-29,Leaf-4,8,914352347,968690493,223230,236496,0,3,0,5,91.5
2025-10-29,Leaf-4,18,576568655,677611552,140763,165432,4,4,0,15,62.0
2025-10-29,Leaf-4,27,366887161,512022445,89572,125005,2,2,0,4,33.4
2025-10-30,Spine-1,3,983310556,900145579,240066,219762,2,2,0,7,34.4
2025-10-30,Spine-1,12,81444032,851219786,19883,207817,0,0,0,8,77.1
2025-10-30,Spine-1,22,529635834,697134242,129305,170198,1,1,0,1,80.7
2025-10-30,Spine-1,31,186728076,217498797,45587,53100,0,1,0,1,67.6
2025-10-30,Spine-2,9,291636956,352424412,71200,86041,2,0,0,5,50.2
2025-10-30,Spine-2,18,760746984,534877778,185729,130585,1,2,0,8,35.2
2025-10-30,Spine-2,28,317425334,820677114,77496,200360,2,1,0,7,27.2
2025-10-31,Spine-1,5,312872190,868926190,76384,212140,0,2,0,2,38.7
2025-10-31,Spine-1,15,392337166,346504566,95785,84595,0,2,0,4,77.2
2025-10-31,Spine-1,25,690957095,852980210,168690,208247,1,2,0,4,55.8
2025-10-31,Spine-2,2,543935151,267987353,132796,65426,1,2,0,3,72.6
2025-10-31,Spine-2,12,29630298,972675072,7233,237469,2,1,0,3,24.9
2025-10-31,Spine-2,21,878825039,325782761,214556,79536,1,0,0,3,74.8
2025-10-31,Spine-2,31,435135774,397531221,106234,97053,2,2,0,1,31.2
2025-11-01,Spine-1,8,131298290,741391805,32055,181003,2,1,0,4,81.3
2025-11-01,Spine-1,18,779724200,328147856,190362,80114,1,0,0,4,55.4
2025-11-01,Spine-1,27,517956650,369590815,126454,90232,0,0,0,0,26.7
2025-11-01,Spine-2,5,708041536,491024374,172861,119878,2,0,0,0,60.9
2025-11-01,Spine-2,15,895301154,665913757,218579,162576,0,1,0,7,43.3
2025-11-01,Spine-2,24,582571810,783243807,142229,191221,0,2,0,1,20.2
2025-11-02,Spine-1,2,323564699,145684707,78995,35567,1,1,0,6,44.6
2025-11-02,Spine-1,11,14472615,613184812,3533,149703,2,2,0,0,23.9
2025-11-02,Spine-1,21,361436667,735098654,88241,179467,0,0,0,3,34.4
2025-11-02,Spine-1,30,211760445,290439593,51699,70908,1,1,0,2,76.7
2025-11-02,Spine-2,8,933629744,617312251,227936,150710,2,2,0,4,53.5
2025-11-02,Spine-2,17,774213436,304061097,189016,74233,1,0,0,6,75.2
2025-11-02,Spine-2,27,57115147,592813689,13944,144729,2,2,0,2,62.5
2025-11-03,Spine-1,5,46515916,539034459,11356,131600,0,0,0,0,47.2
2025-11-03,Spine-1,14,20524822,963235620,5010,235164,2,1,0,7,41.7
2025-11-03,Spine-1,24,836824469,964917613,204302,235575,2,2,0,7,67.3
2025-11-03,Spine-2,1,701243169,148240532,171201,36191,0,1,0,5,80.6
2025-11-03,Spine-2,11,13168096,646866309,3214,157926,2,0,0,1,85.0
2025-11-03,Spine-2,20,183765859,973811168,44864,237746,1,2,0,4,59.3
2025-11-03,Spine-2,30,816306934,607533042,199293,148323,1,2,0,1,78.7
2025-11-04,Spine-1,7,192028004,275854640,46881,67347,2,0,0,8,65.3
2025-11-04,Spine-1,17,482669542,392525515,117839,95831,0,2,0,0,47.2
2025-11-04,Spine-1,27,534628636,748658847,130524,182778,1,1,0,5,46.5
2025-11-04,Spine-2,4,311462028,644128980,76040,157258,0,0,0,8,52.2
2025-11-04,Spine-2,14,135033347,690435220,32967,168563,0,0,0,6,49.5
2025-11-04,Spine-2,23,531271741,356280817,129705,86982,0,1,0,2,29.3
2025-11-05,Spine-1,1,371779349,542295960,90766,132396,1,0,0,2,75.0
2025-11-05,Spine-1,10,530809710,477504312,129592,116578,1,1,0,1,61.4
2025-11-05,Spine-1,20,251863750,281229553,61490,68659,0,2,0,5,45.4
2025-11-05,Spine-1,29,722057312,987195787,176283,241014,1,0,0,0,49.4
2025-11-05,Spine-2,7,908064029,606717769,221695,148124,2,2,0,4,81.5
2025-11-05,Spine-2,16,694538125,727326720,169564,177570,2,2,0,7,26.1
2025-11-05,Spine-2,26,260743593,899386777,63658,219576,2,2,0,7,73.8
2025-11-05,Leaf-1,4,74772708,665473205,18255,162469,4,4,0,3,39.8
2025-11-05,Leaf-1,13,502940066,144063138,122788,35171,2,4,0,1,46.9
2025-11-05,Leaf-1,23,248707990,605559005,60719,147841,3,2,0,2,68.6
2025-11-05,Leaf-1,32,368494188,966981733,89964,236079,2,0,0,13,67.0
2025-11-05,Leaf-2,8,168610662,516124879,41164,126007,2,1,0,1,91.4
2025-11-05,Leaf-2,17,62027879,648458149,15143,158314,4,2,0,5,63.0
2025-11-05,Leaf-2,27,64986775,38756618,15865,9462,1,4,0,1,73.4
2025-11-05,Leaf-3,2,392458347,513639792,95815,125400,3,3,0,9,76.9
2025-11-05,Leaf-3,12,455204902,133345767,111134,32555,4,3,0,16,41.8
2025-11-05,Leaf-3,22,928050574,849237908,226574,207333,3,4,0,5,90.4
2025-11-05,Leaf-3,31,740127626,383153724,180695,93543,3,3,0,6,41.1
2025-11-05,Leaf-4,7,66102327,846471301,16138,206658,2,1,0,19,34.4
2025-11-05,Leaf-4,16,529488171,345666123,129269,84391,0,2,0,16,47.4
2025-11-05,Leaf-4,26,284106186,688922418,69361,168193,1,1,0,3,88.3
2025-11-06,Spine-1,1,336283418,328703702,82100,80249,0,0,0,2,46.1
2025-11-06,Spine-1,11,869221044,559303254,212212,136548,0,2,0,6,50.3
2025-11-06,Spine-1,20,231196268,671929909,56444,164045,0,0,0,5,58.1
2025-11-06,Spine-1,30,69173866,149985996,16888,36617,1,2,0,8,60.8
2025-11-06,Spine-2,8,624767837,345730641,152531,84406,1,1,0,3,80.2
2025-11-06,Spine-2,17,309677922,616800889,75604,150586,1,2,0,3,27.7
2025-11-06,Spine-2,27,548458776,848633666,133901,207185,2,0,0,0,29.6
2025-11-07,Spine-1,4,120618611,210671048,29447,51433,1,1,0,2,42.4
2025-11-07,Spine-1,14,962367452,460683726,234952,112471,1,2,0,3,35.2
2025-11-07,Spine-1,23,440705467,59563652,107594,14541,0,2,0,9,65.5
2025-11-07,Spine-2,1,271855492,431614945,66370,105374,1,2,0,9,49.0
2025-11-07,Spine-2,10,213450839,412964318,52112,100821,2,1,0,4,39.4
2025-11-07,Spine-2,20,846548891,188060727,206676,45913,1,0,0,1,46.6
2025-11-07,Spine-2,30,541286640,866464139,132150,211539,1,0,0,3,49.3
2025-11-08,Spine-1,7,579752902,752685822,141541,183761,0,1,0,8,21.0
2025-11-08,Spine-1,17,985824975,784588700,240679,191549,0,2,0,7,82.5
2025-11-08,Spine-1,26,434884545,911184003,106172,222457,2,0,0,1,59.6
2025-11-08,Spine-2,4,988560287,242572017,241347,59221,2,1,0,0,56.3
2025-11-08,Spine-2,13,494994686,618070998,120848,150896,1,2,0,2,39.6
2025-11-08,Spine-2,23,846055405,514692386,206556,125657,0,0,0,3,26.1
2025-11-08,Spine-2,32,249429081,355135656,60895,86703,1,2,0,4,67.4
2025-11-09,Spine-1,10,993533139,910417990,242561,222270,2,1,0,8,66.2
2025-11-09,Spine-1,19,329506764,561453654,80445,137073,0,2,0,0,68.0
2025-11-09,Spine-1,29,396448960,559988489,96789,136715,0,0,0,1,31.5
2025-11-09,Spine-2,7,701138000,818702123,171176,199878,0,0,0,6,69.7
2025-11-09,Spine-2,16,734200444,824978831,179248,201410,1,2,0,3,35.3
2025-11-09,Spine-2,26,883659250,761216428,215737,185843,1,0,0,6,74.1
2025-11-10,Spine-1,3,650797736,404784698,158886,98824,2,0,0,0,60.8
2025-11-10,Spine-1,13,470228689,590102730,114801,144068,1,1,0,1,78.7
2025-11-10,Spine-1,22,579585585,326454922,141500,79700,0,0,0,0,70.2
2025-11-10,Spine-1,32,936497122,704784225,228636,172066,0,0,0,5,81.7
2025-11-10,Spine-2,9,873335866,868316672,213216,211991,1,0,0,9,68.5
2025-11-10,Spine-2,19,249349777,878716456,60876,214530,1,0,0,9,71.2
2025-11-10,Spine-2,29,822768073,276569466,200871,67521,2,2,0,2,71.9
2025-11-11,Spine-1,6,611301353,197171195,149243,48137,2,0,0,6,57.1
2025-11-11,Spine-1,16,731335015,440169029,178548,107463,0,2,0,3,55.5
2025-11-11,Spine-1,25,419461084,207193604,102407,50584,1,1,0,2,49.3
2025-11-11,Spine-2,3,430830857,248963940,105183,60782,0,0,0,0,36.6
2025-11-11,Spine-2,12,505041517,189274955,123301,46209,0,1,0,4,59.8
2025-11-11,Spine-2,22,392365530,648254575,95792,158265,2,0,0,7,60.8
2025-11-11,Spine-2,31,596520046,216353352,145634,52820,0,1,0,7,59.4
2025-11-12,Spine-1,9,170365176,159328026,41593,38898,2,1,0,6,70.9
2025-11-12,Spine-1,19,145038450,690990825,35409,168698,2,1,0,2,43.4
2025-11-12,Spine-1,28,186255137,377732497,45472,92219,1,1,0,4,58.0
2025-11-12,Spine-2,6,392713061,179459855,95877,43813,2,0,0,8,47.0
2025-11-12,Spine-2,15,812212350,432866982,198294,105680,0,1,0,6,39.1
2025-11-12,Spine-2,25,645349946,801358004,157556,195644,0,2,0,4,45.3
2025-11-12,Leaf-1,2,989280224,269744922,241523,65855,3,0,0,5,92.8
