Date,Node_ID,Row,Primary_Department,Avg_GPU_Utilization_PCT,Avg_Memory_Utilization_PCT,Avg_SM_Clock_MHz,Avg_Power_W,Max_Temperature_C,ECC_Correctable_Errors,ECC_Uncorrectable_Errors,XID_Errors,Jobs_Run,Total_GPU_Hours,PCIe_Replay_Count,NVLink_Errors,Fan_Speed_PCT
2026-04-29,hpc-gpu-065,C,Physics,100.0,91.0,1410,381.0,88.0,0,0,0,5,192.0,2,1,115.0
2026-04-29,hpc-gpu-066,C,Biology,86.3,69.3,1410,396.0,79.3,0,0,0,5,165.7,2,1,101.0
2026-04-29,hpc-gpu-067,C,Chemistry,77.5,61.1,1410,363.0,73.6,0,0,0,11,148.9,3,0,93.0
2026-04-29,hpc-gpu-068,C,Computer Science,65.0,39.6,1410,371.0,72.3,0,0,0,3,124.7,0,0,91.0
2026-04-29,hpc-gpu-071,C,Engineering,90.4,61.1,1410,391.0,75.1,0,0,0,10,173.6,4,0,95.0
2026-04-29,hpc-gpu-072,C,Medical Research,100.0,61.0,1410,395.0,89.3,0,0,0,8,192.0,0,0,116.0
2026-04-30,hpc-gpu-049,C,Physics,100.0,61.9,1410,375.0,86.9,0,0,0,0,192.0,3,1,113.0
2026-04-30,hpc-gpu-050,C,Biology,100.0,61.1,1410,429.0,88.8,0,0,0,9,192.0,2,1,116.0
2026-04-30,hpc-gpu-051,C,Chemistry,72.0,46.2,1410,384.0,74.0,0,0,0,5,138.2,1,1,93.0
2026-04-30,hpc-gpu-052,C,Computer Science,83.6,54.1,1410,356.0,74.2,0,0,0,7,160.5,1,0,94.0
2026-04-30,hpc-gpu-055,C,Engineering,87.9,60.1,1410,369.0,78.4,0,0,0,7,168.8,1,1,100.0
2026-04-30,hpc-gpu-056,C,Medical Research,100.0,94.8,1410,427.0,84.1,0,0,0,4,192.0,2,0,109.0
2026-04-30,hpc-gpu-057,C,Physics,98.2,84.5,1410,388.0,82.9,0,0,0,6,188.6,1,0,107.0
2026-04-30,hpc-gpu-058,C,Biology,89.6,78.1,1410,395.0,78.3,0,0,0,10,172.0,4,0,100.0
2026-04-30,hpc-gpu-059,C,Chemistry,80.5,63.1,1410,364.0,76.4,0,0,0,8,154.6,4,0,97.0
2026-04-30,hpc-gpu-060,C,Computer Science,80.0,62.9,1410,391.0,76.2,0,0,0,2,153.6,4,1,97.0
2026-04-30,hpc-gpu-063,C,Engineering,78.3,60.9,1410,355.0,74.9,0,0,0,9,150.3,3,1,95.0
2026-04-30,hpc-gpu-064,C,Medical Research,86.7,68.2,1410,388.0,79.9,0,0,0,0,166.4,2,1,102.0
2026-04-30,hpc-gpu-065,C,Physics,100.0,85.2,1410,419.0,89.8,0,0,0,11,192.0,2,1,117.0
2026-04-30,hpc-gpu-066,C,Biology,90.2,84.4,1410,379.0,81.4,0,0,0,4,173.3,2,1,105.0
2026-04-30,hpc-gpu-067,C,Chemistry,75.4,69.5,1410,382.0,74.1,0,0,0,4,144.8,2,1,94.0
2026-04-30,hpc-gpu-071,C,Engineering,90.4,85.8,1410,393.0,80.2,0,0,0,7,173.7,0,0,103.0
2026-04-30,hpc-gpu-072,C,Medical Research,100.0,86.3,1410,396.0,84.5,0,0,0,8,192.0,2,0,109.0
2026-05-01,hpc-gpu-049,C,Physics,100.0,63.5,1410,404.0,91.8,0,0,0,6,192.0,4,0,118.0
2026-05-01,hpc-gpu-050,C,Biology,100.0,66.5,1410,412.0,88.2,0,0,0,8,192.0,4,1,110.0
2026-05-01,hpc-gpu-051,C,Chemistry,85.0,73.8,1410,387.0,76.9,0,0,0,10,163.3,4,1,96.0
2026-05-01,hpc-gpu-055,C,Engineering,94.1,76.1,1410,403.0,87.0,0,0,0,1,180.8,3,0,109.0
2026-05-01,hpc-gpu-056,C,Medical Research,83.3,74.6,1410,383.0,82.9,0,0,0,9,159.9,2,0,103.0
2026-05-01,hpc-gpu-057,C,Physics,95.6,87.3,1410,399.0,84.7,0,0,0,9,183.6,4,0,106.0
2026-05-01,hpc-gpu-058,C,Biology,88.8,66.4,1410,383.0,82.5,0,0,0,4,170.5,0,0,103.0
2026-05-01,hpc-gpu-059,C,Chemistry,84.4,59.1,1410,385.0,83.2,0,0,0,11,162.0,4,0,105.0
2026-05-01,hpc-gpu-064,C,Medical Research,88.9,69.1,1410,383.0,80.3,0,0,0,5,170.7,2,1,101.0
2026-05-01,hpc-gpu-065,C,Physics,100.0,76.6,1410,390.0,85.6,0,0,0,9,192.0,3,1,109.0
2026-05-01,hpc-gpu-066,C,Biology,80.0,53.2,1410,415.0,77.6,0,0,0,0,153.7,4,0,97.0
2026-05-01,hpc-gpu-067,C,Chemistry,93.2,86.7,1410,364.0,78.3,0,0,0,9,178.9,3,1,96.0
2026-05-01,hpc-gpu-071,C,Engineering,87.7,60.7,1410,388.0,75.2,0,0,0,9,168.4,2,0,93.0
2026-05-01,hpc-gpu-072,C,Medical Research,97.1,64.7,1410,391.0,81.4,0,0,0,10,186.4,1,1,103.0
2026-05-02,hpc-gpu-054,C,Mathematics,23.4,19.4,1410,310.0,46.5,0,0,0,5,44.9,2,0,48.0
2026-05-03,hpc-gpu-063,C,Engineering,48.5,43.9,1410,343.0,60.6,0,0,0,11,93.1,2,0,69.0
2026-05-03,hpc-gpu-071,C,Engineering,74.3,53.2,1410,390.0,79.1,0,0,0,8,142.7,2,1,97.0
2026-05-04,hpc-gpu-049,C,Physics,92.9,60.1,1410,361.0,81.1,0,0,0,4,178.4,2,0,100.0
2026-05-04,hpc-gpu-050,C,Biology,84.5,56.2,1410,386.0,75.6,0,0,0,6,162.3,0,1,94.0
2026-05-04,hpc-gpu-051,C,Chemistry,81.4,72.1,1410,407.0,76.6,0,0,0,10,156.3,4,0,95.0
2026-05-04,hpc-gpu-055,C,Engineering,70.9,64.0,1410,366.0,76.4,0,0,0,3,136.1,1,0,93.0
2026-05-04,hpc-gpu-057,C,Physics,96.6,90.0,1410,408.0,87.1,0,0,0,1,185.4,4,1,110.0
2026-05-04,hpc-gpu-058,C,Biology,96.1,69.9,1410,392.0,82.8,0,0,0,7,184.5,3,1,105.0
2026-05-04,hpc-gpu-059,C,Chemistry,82.8,67.8,1410,367.0,79.4,0,0,0,8,159.0,0,1,98.0
2026-05-04,hpc-gpu-060,C,Computer Science,72.7,47.9,1410,380.0,77.4,0,0,0,9,139.6,0,1,96.0
2026-05-04,hpc-gpu-063,C,Engineering,100.0,62.0,1410,417.0,83.0,0,0,0,4,192.0,2,1,105.0
2026-05-04,hpc-gpu-064,C,Medical Research,89.7,56.4,1410,429.0,84.9,0,0,0,1,172.2,3,1,107.0
2026-05-04,hpc-gpu-065,C,Physics,100.0,80.0,1410,410.0,84.6,0,0,0,7,192.0,1,1,106.0
2026-05-04,hpc-gpu-066,C,Biology,85.3,64.9,1410,393.0,81.5,0,0,0,7,163.7,1,0,101.0
2026-05-04,hpc-gpu-067,C,Chemistry,83.6,60.9,1410,392.0,76.7,0,0,0,4,160.4,0,1,96.0
2026-05-04,hpc-gpu-068,C,Computer Science,89.1,65.4,1410,375.0,87.6,0,0,0,8,171.1,0,0,110.0
2026-05-04,hpc-gpu-071,C,Engineering,94.8,62.7,1410,385.0,84.7,0,0,0,1,182.0,2,1,107.0
2026-05-04,hpc-gpu-072,C,Medical Research,79.5,50.7,1410,398.0,75.5,0,0,0,10,152.7,4,1,94.0
2026-05-05,hpc-gpu-049,C,Physics,100.0,94.1,1410,395.0,80.8,0,0,0,4,192.0,1,1,100.0
2026-05-05,hpc-gpu-050,C,Biology,89.9,75.9,1410,363.0,82.1,0,0,0,3,172.7,3,1,101.0
2026-05-05,hpc-gpu-055,C,Engineering,90.5,59.8,1410,400.0,82.3,0,0,0,0,173.8,4,0,102.0
2026-05-05,hpc-gpu-056,C,Medical Research,100.0,90.0,1410,407.0,86.4,0,0,0,9,192.0,0,1,108.0
2026-05-05,hpc-gpu-057,C,Physics,100.0,85.7,1410,385.0,85.8,0,0,0,4,192.0,3,0,108.0
2026-05-05,hpc-gpu-058,C,Biology,80.9,56.9,1410,373.0,78.5,0,0,0,5,155.3,3,1,97.0
2026-05-05,hpc-gpu-059,C,Chemistry,81.9,75.9,1410,380.0,76.5,0,0,0,5,157.3,0,0,96.0
2026-05-05,hpc-gpu-063,C,Engineering,80.7,53.3,1410,398.0,75.4,0,0,0,10,155.0,0,0,93.0
2026-05-05,hpc-gpu-065,C,Physics,100.0,73.0,1410,389.0,88.0,0,0,0,2,192.0,1,1,112.0
2026-05-05,hpc-gpu-066,C,Biology,87.6,65.7,1410,393.0,80.6,0,0,0,8,168.2,0,0,101.0
2026-05-05,hpc-gpu-067,C,Chemistry,81.1,52.5,1410,389.0,77.3,0,0,0,0,155.8,1,0,95.0
2026-05-05,hpc-gpu-068,C,Computer Science,64.9,48.1,1410,390.0,65.7,0,0,0,0,124.6,3,0,78.0
2026-05-05,hpc-gpu-071,C,Engineering,100.0,60.2,1410,405.0,87.3,0,0,0,2,192.0,0,0,112.0
2026-05-05,hpc-gpu-072,C,Medical Research,99.6,75.1,1410,415.0,85.9,0,0,0,5,191.2,2,0,109.0
2026-05-06,hpc-gpu-049,C,Physics,99.8,67.8,1410,392.0,85.8,0,0,0,1,191.6,1,0,108.0
2026-05-06,hpc-gpu-050,C,Biology,96.7,64.3,1410,393.0,82.8,0,0,0,10,185.8,4,1,105.0
2026-05-06,hpc-gpu-051,C,Chemistry,84.9,65.8,1410,383.0,83.1,0,0,0,2,162.9,0,0,103.0
2026-05-06,hpc-gpu-055,C,Engineering,98.3,88.6,1410,391.0,90.9,0,0,0,6,188.7,0,1,116.0
2026-05-06,hpc-gpu-056,C,Medical Research,100.0,74.5,1410,402.0,82.4,0,0,0,7,192.0,3,1,103.0
2026-05-06,hpc-gpu-057,C,Physics,92.4,87.0,1410,369.0,88.0,0,0,0,4,177.3,2,0,111.0
2026-05-06,hpc-gpu-058,C,Biology,98.2,87.2,1410,393.0,86.2,0,0,0,0,188.5,0,0,108.0
2026-05-06,hpc-gpu-059,C,Chemistry,80.2,56.2,1410,370.0,80.8,0,0,0,9,154.0,1,1,101.0
2026-05-06,hpc-gpu-063,C,Engineering,80.2,56.1,1410,380.0,79.6,0,0,0,10,154.1,2,0,98.0
2026-05-06,hpc-gpu-064,C,Medical Research,100.0,92.1,1410,399.0,80.7,0,0,0,9,192.0,0,0,100.0
2026-05-06,hpc-gpu-065,C,Physics,95.0,73.0,1410,402.0,92.7,0,0,0,4,182.4,0,0,119.0
2026-05-06,hpc-gpu-066,C,Biology,84.1,70.2,1410,394.0,80.0,0,0,0,2,161.4,4,1,98.0
2026-05-06,hpc-gpu-067,C,Chemistry,78.2,65.6,1410,386.0,79.9,0,0,0,9,150.1,1,0,98.0
2026-05-06,hpc-gpu-068,C,Computer Science,87.1,75.6,1410,392.0,78.3,0,0,0,2,167.2,1,0,96.0
2026-05-06,hpc-gpu-069,C,Earth Sciences,62.3,48.2,1410,360.0,71.9,0,0,0,4,119.7,1,1,86.0
2026-05-06,hpc-gpu-071,C,Engineering,100.0,65.5,1410,385.0,87.5,0,0,0,9,192.0,3,1,110.0
2026-05-06,hpc-gpu-072,C,Medical Research,85.8,74.6,1410,394.0,75.4,0,0,0,8,164.8,3,0,92.0
2026-05-07,hpc-gpu-049,C,Physics,100.0,78.5,1410,403.0,93.7,0,0,0,10,192.0,0,1,119.0
2026-05-07,hpc-gpu-050,C,Biology,88.3,67.3,1410,392.0,78.8,0,0,0,9,169.6,4,1,97.0
2026-05-07,hpc-gpu-051,C,Chemistry,77.9,63.1,1410,392.0,78.5,0,0,0,7,149.5,3,1,97.0
2026-05-07,hpc-gpu-055,C,Engineering,100.0,74.3,1410,421.0,87.3,0,0,0,9,192.0,2,1,110.0
2026-05-07,hpc-gpu-056,C,Medical Research,95.0,77.9,1410,392.0,82.9,0,0,0,7,182.4,1,0,103.0
2026-05-07,hpc-gpu-057,C,Physics,92.2,84.7,1410,400.0,84.5,0,0,0,1,177.1,2,1,107.0
2026-05-07,hpc-gpu-058,C,Biology,82.9,74.3,1410,361.0,81.5,0,0,0,3,159.2,2,0,101.0
2026-05-07,hpc-gpu-060,C,Computer Science,75.8,64.5,1410,381.0,78.5,0,0,0,10,145.6,3,1,96.0
2026-05-07,hpc-gpu-061,C,Earth Sciences,59.1,35.8,1410,351.0,59.9,0,0,0,7,113.5,3,1,71.0
2026-05-07,hpc-gpu-063,C,Engineering,89.3,59.3,1410,363.0,85.2,0,0,0,2,171.4,2,1,106.0
2026-05-07,hpc-gpu-064,C,Medical Research,92.0,71.4,1410,372.0,79.5,0,0,0,5,176.7,0,0,100.0
2026-05-07,hpc-gpu-065,C,Physics,100.0,73.1,1410,415.0,83.9,0,0,0,8,192.0,2,0,106.0
2026-05-07,hpc-gpu-066,C,Biology,89.9,59.0,1410,396.0,79.3,0,0,0,7,172.6,4,1,98.0
2026-05-07,hpc-gpu-067,C,Chemistry,86.2,64.0,1410,378.0,78.5,0,0,0,4,165.4,4,0,98.0
2026-05-07,hpc-gpu-071,C,Engineering,86.9,71.8,1410,379.0,80.5,0,0,0,2,166.8,0,1,99.0
2026-05-07,hpc-gpu-072,C,Medical Research,90.1,76.8,1410,361.0,83.6,0,0,0,9,173.0,4,0,104.0
2026-05-08,hpc-gpu-049,C,Physics,99.7,91.8,1410,393.0,89.1,0,0,0,3,191.3,2,1,113.0
2026-05-08,hpc-gpu-050,C,Biology,93.4,59.8,1410,376.0,80.9,0,0,0,9,179.3,2,1,102.0
2026-05-08,hpc-gpu-051,C,Chemistry,85.0,64.7,1410,409.0,76.2,0,0,0,7,163.2,1,1,94.0
2026-05-08,hpc-gpu-053,C,Earth Sciences,73.0,56.1,1410,362.0,77.2,0,0,0,2,140.2,2,1,95.0
2026-05-08,hpc-gpu-055,C,Engineering,84.8,63.4,1410,349.0,79.4,0,0,0,8,162.8,2,0,97.0
2026-05-08,hpc-gpu-056,C,Medical Research,90.2,56.5,1410,378.0,86.6,0,0,0,4,173.2,1,1,109.0
2026-05-08,hpc-gpu-057,C,Physics,99.1,86.4,1410,392.0,85.7,0,0,0,0,190.3,4,1,109.0
2026-05-08,hpc-gpu-059,C,Chemistry,86.1,63.4,1410,392.0,77.5,0,0,0,7,165.2,1,1,95.0
2026-05-08,hpc-gpu-060,C,Computer Science,88.0,61.6,1410,422.0,78.7,0,0,0,2,169.0,4,0,97.0
2026-05-08,hpc-gpu-061,C,Earth Sciences,67.6,41.7,1410,373.0,76.1,0,0,0,3,129.7,3,0,93.0
2026-05-08,hpc-gpu-063,C,Engineering,78.9,59.3,1410,391.0,77.5,0,0,0,11,151.5,3,1,97.0
2026-05-08,hpc-gpu-064,C,Medical Research,100.0,83.1,1410,389.0,89.3,0,0,0,8,192.0,4,1,113.0
2026-05-08,hpc-gpu-065,C,Physics,100.0,63.5,1410,407.0,92.3,0,0,0,0,192.0,4,1,118.0
2026-05-08,hpc-gpu-066,C,Biology,90.4,78.9,1410,383.0,81.9,0,0,0,7,173.5,1,1,101.0
2026-05-08,hpc-gpu-067,C,Chemistry,84.3,59.2,1410,389.0,83.0,0,0,0,11,161.9,0,1,104.0
2026-05-08,hpc-gpu-072,C,Medical Research,98.3,64.9,1410,386.0,86.3,0,0,0,10,188.7,3,1,108.0
2026-05-09,hpc-gpu-054,C,Mathematics,27.2,22.1,1410,314.0,55.0,0,0,0,7,52.2,3,1,61.0
2026-05-09,hpc-gpu-057,C,Physics,70.9,42.8,1410,366.0,74.1,0,0,0,7,136.1,3,0,92.0
2026-05-09,hpc-gpu-061,C,Earth Sciences,47.4,29.9,1410,342.0,61.1,0,0,0,5,91.0,0,1,70.0
2026-05-10,hpc-gpu-054,C,Mathematics,20.2,14.6,1410,325.0,47.6,0,0,0,7,38.9,2,1,50.0
2026-05-10,hpc-gpu-058,C,Biology,61.0,40.6,1410,355.0,70.4,0,0,0,2,117.1,1,0,86.0
2026-05-10,hpc-gpu-060,C,Computer Science,64.6,41.0,1410,369.0,75.0,0,0,0,9,124.1,1,1,93.0
2026-05-11,hpc-gpu-049,C,Physics,100.0,69.2,1410,393.0,81.3,0,0,0,1,192.0,3,0,101.0
2026-05-11,hpc-gpu-050,C,Biology,87.8,57.1,1410,385.0,80.1,0,0,0,0,168.5,3,1,101.0
2026-05-11,hpc-gpu-051,C,Chemistry,82.2,71.6,1410,381.0,79.0,0,0,0,1,157.8,2,0,98.0
2026-05-11,hpc-gpu-055,C,Engineering,79.6,59.7,1410,370.0,77.2,0,0,0,11,152.8,4,0,96.0
2026-05-11,hpc-gpu-056,C,Medical Research,93.2,74.2,1410,389.0,78.5,0,0,0,7,178.9,0,0,97.0
2026-05-11,hpc-gpu-057,C,Physics,100.0,67.6,1410,370.0,77.9,0,0,0,8,192.0,2,1,98.0
2026-05-11,hpc-gpu-058,C,Biology,90.8,71.4,1410,390.0,83.5,0,0,0,1,174.3,1,1,104.0
2026-05-11,hpc-gpu-059,C,Chemistry,91.4,78.9,1410,355.0,84.4,0,0,0,3,175.4,3,1,105.0
2026-05-11,hpc-gpu-063,C,Engineering,89.3,63.7,1410,399.0,83.2,0,0,0,2,171.4,0,1,103.0
2026-05-11,hpc-gpu-064,C,Medical Research,77.3,68.3,1410,361.0,79.7,0,0,0,11,148.5,1,1,98.0
2026-05-11,hpc-gpu-065,C,Physics,100.0,61.7,1410,404.0,85.3,0,0,0,1,192.0,4,1,109.0
2026-05-11,hpc-gpu-066,C,Biology,90.2,72.9,1410,400.0,82.5,0,0,0,2,173.2,2,1,103.0
2026-05-11,hpc-gpu-067,C,Chemistry,73.3,60.1,1410,354.0,72.9,0,0,0,10,140.7,3,1,90.0
2026-05-11,hpc-gpu-068,C,Computer Science,86.3,66.8,1410,370.0,75.5,0,0,0,9,165.6,2,1,94.0
2026-05-11,hpc-gpu-070,C,Mathematics,49.2,31.4,1410,350.0,59.8,0,0,0,7,94.4,4,0,70.0
2026-05-11,hpc-gpu-071,C,Engineering,80.9,56.8,1410,377.0,76.7,0,0,0,6,155.4,2,1,94.0
2026-05-11,hpc-gpu-072,C,Medical Research,93.1,71.7,1410,368.0,90.0,0,0,0,9,178.7,3,1,114.0
2026-05-12,hpc-gpu-049,C,Physics,90.8,85.8,1410,415.0,83.0,0,0,0,0,174.4,0,0,103.0
2026-05-12,hpc-gpu-050,C,Biology,92.4,59.0,1410,386.0,80.6,0,0,0,9,177.4,1,1,101.0
2026-05-12,hpc-gpu-051,C,Chemistry,90.5,82.3,1410,395.0,83.0,0,0,0,4,173.8,0,1,105.0
2026-05-12,hpc-gpu-052,C,Computer Science,78.5,59.8,1410,385.0,83.5,0,0,0,11,150.8,3,0,103.0
2026-05-12,hpc-gpu-055,C,Engineering,100.0,82.6,1410,391.0,85.7,0,0,0,1,192.0,0,1,108.0
2026-05-12,hpc-gpu-056,C,Medical Research,100.0,86.9,1410,395.0,86.1,0,0,0,3,192.0,4,0,109.0
2026-05-12,hpc-gpu-057,C,Physics,93.3,64.8,1410,413.0,80.4,0,0,0,10,179.2,0,1,101.0
2026-05-12,hpc-gpu-058,C,Biology,96.0,90.4,1410,394.0,88.8,0,0,0,11,184.4,2,0,112.0
2026-05-12,hpc-gpu-060,C,Computer Science,75.7,67.4,1410,353.0,79.4,0,0,0,11,145.3,4,0,98.0
2026-05-12,hpc-gpu-063,C,Engineering,91.1,67.0,1410,403.0,82.7,0,0,0,7,174.9,3,0,105.0
2026-05-12,hpc-gpu-064,C,Medical Research,96.2,71.1,1410,393.0,82.3,0,0,0,8,184.6,3,0,104.0
2026-05-12,hpc-gpu-065,C,Physics,100.0,73.5,1410,406.0,88.3,0,0,0,2,192.0,4,0,111.0
2026-05-12,hpc-gpu-066,C,Biology,78.6,59.9,1410,366.0,85.1,0,0,0,11,150.9,1,1,107.0
2026-05-12,hpc-gpu-067,C,Chemistry,88.1,58.3,1410,398.0,85.2,0,0,0,11,169.1,1,0,108.0
2026-05-12,hpc-gpu-068,C,Computer Science,84.5,59.5,1410,374.0,79.9,0,0,0,5,162.3,4,1,98.0
2026-05-12,hpc-gpu-071,C,Engineering,92.7,80.1,1410,430.0,82.4,0,0,0,1,178.0,0,1,104.0
2026-05-12,hpc-gpu-072,C,Medical Research,91.5,57.5,1410,370.0,84.9,0,0,0,0,175.6,4,0,107.0
2026-05-13,hpc-gpu-049,C,Physics,100.0,82.3,1410,383.0,86.8,0,0,0,6,192.0,3,1,108.0
2026-05-13,hpc-gpu-050,C,Biology,97.3,63.5,1410,379.0,84.7,0,0,0,6,186.8,0,0,107.0
2026-05-13,hpc-gpu-051,C,Chemistry,82.0,72.9,1410,373.0,81.6,0,0,0,5,157.5,2,0,101.0
2026-05-13,hpc-gpu-055,C,Engineering,80.8,67.5,1410,388.0,78.2,0,0,0,1,155.2,3,0,97.0
2026-05-13,hpc-gpu-056,C,Medical Research,100.0,64.4,1410,398.0,88.6,0,0,0,9,192.0,1,1,113.0
2026-05-13,hpc-gpu-057,C,Physics,100.0,88.4,1410,383.0,87.8,0,0,0,11,192.0,4,1,110.0
2026-05-13,hpc-gpu-058,C,Biology,100.0,86.1,1410,402.0,88.4,0,0,0,2,192.0,2,1,112.0
2026-05-13,hpc-gpu-063,C,Engineering,95.0,84.3,1410,401.0,82.8,0,0,0,10,182.4,3,0,102.0
2026-05-13,hpc-gpu-064,C,Medical Research,93.4,70.8,1410,389.0,82.5,0,0,0,3,179.4,2,0,104.0
2026-05-13,hpc-gpu-065,C,Physics,100.0,63.4,1410,417.0,88.6,0,0,0,7,192.0,3,1,113.0
2026-05-13,hpc-gpu-066,C,Biology,81.1,72.4,1410,371.0,80.2,0,0,0,9,155.7,2,1,101.0
2026-05-13,hpc-gpu-067,C,Chemistry,70.7,43.2,1410,393.0,74.8,0,0,0,0,135.8,4,1,91.0
2026-05-13,hpc-gpu-068,C,Computer Science,88.3,76.1,1410,375.0,81.0,0,0,0,3,169.6,0,0,101.0
2026-05-13,hpc-gpu-071,C,Engineering,83.0,68.1,1410,409.0,76.5,0,0,0,2,159.3,3,0,93.0
2026-05-13,hpc-gpu-072,C,Medical Research,85.8,77.3,1410,391.0,80.3,0,0,0,4,164.8,0,1,100.0
2026-05-14,hpc-gpu-049,C,Physics,100.0,71.6,1410,418.0,86.9,0,0,0,6,192.0,4,1,109.0
2026-05-14,hpc-gpu-050,C,Biology,85.6,69.6,1410,392.0,81.7,0,0,0,3,164.4,1,1,103.0
2026-05-14,hpc-gpu-051,C,Chemistry,83.0,75.1,1410,391.0,75.9,0,0,0,0,159.3,1,1,92.0
2026-05-14,hpc-gpu-052,C,Computer Science,77.6,60.4,1410,389.0,77.4,0,0,0,1,149.0,1,1,95.0
2026-05-14,hpc-gpu-055,C,Engineering,100.0,77.9,1410,412.0,87.0,0,0,0,5,192.0,1,1,109.0
2026-05-14,hpc-gpu-056,C,Medical Research,100.0,94.8,1410,390.0,87.7,0,0,0,0,192.0,1,0,110.0
2026-05-14,hpc-gpu-057,C,Physics,100.0,88.1,1410,405.0,84.5,0,0,0,0,192.0,0,0,105.0
2026-05-14,hpc-gpu-058,C,Biology,91.2,76.1,1410,360.0,91.4,0,0,0,7,175.1,0,1,116.0
2026-05-14,hpc-gpu-059,C,Chemistry,76.5,68.9,1410,392.0,85.0,0,0,0,9,146.9,4,0,108.0
2026-05-14,hpc-gpu-060,C,Computer Science,74.7,63.3,1410,388.0,75.1,0,0,0,7,143.4,1,0,94.0
2026-05-14,hpc-gpu-061,C,Earth Sciences,79.6,67.4,1410,382.0,84.9,0,0,0,3,152.9,3,1,106.0
2026-05-14,hpc-gpu-063,C,Engineering,91.5,55.3,1410,388.0,81.6,0,0,0,0,175.7,4,1,102.0
2026-05-14,hpc-gpu-064,C,Medical Research,99.5,70.1,1410,418.0,87.6,0,0,0,0,191.0,4,0,110.0
2026-05-14,hpc-gpu-065,C,Physics,100.0,82.4,1410,388.0,81.2,0,0,0,0,192.0,2,1,101.0
2026-05-14,hpc-gpu-066,C,Biology,94.1,56.8,1410,399.0,87.3,0,0,0,10,180.6,0,1,112.0
2026-05-14,hpc-gpu-067,C,Chemistry,98.5,71.7,1410,380.0,82.4,0,0,0,8,189.2,3,0,104.0
2026-05-14,hpc-gpu-071,C,Engineering,90.9,54.8,1410,403.0,80.3,0,0,0,3,174.6,3,0,99.0
2026-05-14,hpc-gpu-072,C,Medical Research,84.7,70.3,1410,399.0,84.7,0,0,0,9,162.6,2,1,107.0
2026-05-15,hpc-gpu-049,C,Physics,96.9,72.7,1410,410.0,87.9,0,0,0,3,186.0,1,0,112.0
2026-05-15,hpc-gpu-050,C,Biology,83.3,56.9,1410,360.0,79.5,0,0,0,5,159.9,2,0,99.0
2026-05-15,hpc-gpu-056,C,Medical Research,96.2,88.1,1410,404.0,79.4,0,0,0,1,184.7,3,1,100.0
2026-05-15,hpc-gpu-057,C,Physics,100.0,76.7,1410,410.0,86.2,0,0,0,7,192.0,4,1,108.0
2026-05-15,hpc-gpu-058,C,Biology,76.7,53.4,1410,355.0,73.8,0,0,0,3,147.3,1,0,91.0
2026-05-15,hpc-gpu-059,C,Chemistry,80.3,65.1,1410,383.0,79.6,0,0,0,5,154.1,3,0,98.0
2026-05-15,hpc-gpu-063,C,Engineering,93.8,61.4,1410,389.0,81.6,0,0,0,7,180.1,4,0,102.0
2026-05-15,hpc-gpu-064,C,Medical Research,99.5,79.3,1410,424.0,86.2,0,0,0,5,191.0,1,1,109.0
2026-05-15,hpc-gpu-065,C,Physics,100.0,94.6,1410,385.0,84.1,0,0,0,1,192.0,4,1,107.0
2026-05-15,hpc-gpu-066,C,Biology,89.3,71.4,1410,383.0,86.2,0,0,0,2,171.4,4,0,110.0
2026-05-15,hpc-gpu-068,C,Computer Science,63.4,46.9,1410,355.0,62.1,0,0,0,7,121.8,1,0,73.0
2026-05-15,hpc-gpu-071,C,Engineering,93.8,67.3,1410,392.0,87.5,0,0,0,1,180.0,2,0,111.0
2026-05-15,hpc-gpu-072,C,Medical Research,83.8,72.2,1410,386.0,78.3,0,0,0,6,160.9,0,0,97.0
2026-05-17,hpc-gpu-055,C,Engineering,62.3,41.7,1410,348.0,68.7,0,0,0,4,119.6,3,1,83.0
2026-05-17,hpc-gpu-057,C,Physics,76.2,58.9,1410,366.0,80.8,0,0,0,6,146.4,2,0,100.0
2026-05-17,hpc-gpu-065,C,Physics,75.6,64.0,1410,355.0,77.4,0,0,0,2,145.2,2,0,95.0
2026-05-18,hpc-gpu-049,C,Physics,100.0,88.3,1410,380.0,91.3,0,0,0,5,192.0,3,1,116.0
2026-05-18,hpc-gpu-050,C,Biology,75.0,64.7,1410,363.0,75.5,0,0,0,11,144.0,4,0,94.0
2026-05-18,hpc-gpu-051,C,Chemistry,84.7,60.9,1410,368.0,82.3,0,0,0,3,162.6,2,0,103.0
2026-05-18,hpc-gpu-055,C,Engineering,91.1,82.4,1410,365.0,86.1,0,0,0,0,174.9,2,1,110.0
2026-05-18,hpc-gpu-056,C,Medical Research,98.6,91.6,1410,416.0,85.7,0,0,0,11,189.2,3,0,109.0
2026-05-18,hpc-gpu-057,C,Physics,97.5,61.8,1410,408.0,81.3,0,0,0,4,187.3,4,1,100.0
2026-05-18,hpc-gpu-058,C,Biology,81.4,55.5,1410,379.0,81.5,0,0,0,10,156.3,2,1,103.0
2026-05-18,hpc-gpu-059,C,Chemistry,74.0,69.9,1410,369.0,77.6,0,0,0,8,142.1,4,1,96.0
2026-05-18,hpc-gpu-060,C,Computer Science,77.9,69.4,1410,388.0,80.9,0,0,0,6,149.6,4,0,101.0
2026-05-18,hpc-gpu-063,C,Engineering,100.0,74.7,1410,394.0,87.0,0,0,0,1,192.0,2,0,109.0
