Node_ID,Hostname,Rack_Location,Manufacturer,Model,CPU_Model,CPU_Count,CPU_Cores_Total,RAM_GB,GPU_Model,GPU_Count,GPU_Memory_Total_GB,Local_Storage,Local_Storage_TB,Network_HCA,BMC_IP,OS_Version,Kernel,Date_Commissioned,Warranty_Expiry,Status,Firmware_BIOS,Power_Supply_W,Serial_Number,Asset_Tag,Purchase_Order,Measured_Idle_W,Measured_Peak_W,_Sheet,Log_ID,Date,Category,Component,Description,Parts_Used,Part_Serial,Cost_Parts,Cost_Labor,Total_Cost,Downtime_Hours,Technician,Work_Order,GPU_Slot,GPU_Serial,GPU_Memory_GB,Manufacturing_Date,Firmware,ECC_Correctable,ECC_Uncorrectable,Temp_Max_C,Power_Max_W,GPU_Hours,SM_Util_Avg,Mem_Util_Avg,PCIe_Replay,XID_Errors_30d,NVLink_Errors,Port,Switch,Switch_Port,Speed,Cable,Length,Serial,Signal_dB,Error_Rate,Current,Latest,Update,Last_Updated,CVE,Month,Avg_Power_W,Peak_Power_W,Idle_Power_W,Utilization_PCT,kWh_Total,Depreciation_Years,Annual_Depreciation
hpc-cpu-023,cpu023.whpc.westfield.edu,RowD-Rack06-U13,HPE,ProLiant DL385 Gen10,"AMD EPYC 7742 (64C/128T, 2.25GHz)",2.0,128.0,512.0,,0.0,0.0,2x 960GB NVMe,1.92,Mellanox ConnectX-5 HDR100,10.0.104.32,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2020-08-22,2023-08-22,Active,1.8.1,1400.0,SN-DL385-576467,WU-IT-19022,PO-2019-HPC-003,309.0,1298.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-cpu-024,cpu024.whpc.westfield.edu,RowD-Rack06-U15,HPE,ProLiant DL385 Gen10,"AMD EPYC 7742 (64C/128T, 2.25GHz)",2.0,128.0,512.0,,0.0,0.0,2x 960GB NVMe,1.92,Mellanox ConnectX-5 HDR100,10.0.104.33,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2020-05-14,2023-05-14,Active,1.9.1,1400.0,SN-DL385-170390,WU-IT-19023,PO-2019-HPC-003,388.0,1211.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-cpu-025,cpu025.whpc.westfield.edu,RowD-Rack07-U01,HPE,ProLiant DL385 Gen10,"AMD EPYC 7742 (64C/128T, 2.25GHz)",2.0,128.0,512.0,,0.0,0.0,2x 960GB NVMe,1.92,Mellanox ConnectX-5 HDR100,10.0.104.34,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2019-10-30,2022-10-29,Active,1.9.0,1400.0,SN-DL385-842729,WU-IT-19024,PO-2019-HPC-003,352.0,1175.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-cpu-026,cpu026.whpc.westfield.edu,RowD-Rack07-U03,HPE,ProLiant DL385 Gen10,"AMD EPYC 7742 (64C/128T, 2.25GHz)",2.0,128.0,512.0,,0.0,0.0,2x 960GB NVMe,1.92,Mellanox ConnectX-5 HDR100,10.0.104.35,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2020-09-06,2023-09-06,Active,1.6.1,1400.0,SN-DL385-529802,WU-IT-19025,PO-2019-HPC-003,313.0,1245.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-cpu-027,cpu027.whpc.westfield.edu,RowD-Rack07-U05,HPE,ProLiant DL385 Gen10,"AMD EPYC 7742 (64C/128T, 2.25GHz)",2.0,128.0,512.0,,0.0,0.0,2x 960GB NVMe,1.92,Mellanox ConnectX-5 HDR100,10.0.104.36,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2019-10-03,2022-10-02,Active,1.6.2,1400.0,SN-DL385-598870,WU-IT-19026,PO-2019-HPC-003,314.0,1274.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-cpu-028,cpu028.whpc.westfield.edu,RowD-Rack07-U07,HPE,ProLiant DL385 Gen10,"AMD EPYC 7742 (64C/128T, 2.25GHz)",2.0,128.0,512.0,,0.0,0.0,2x 960GB NVMe,1.92,Mellanox ConnectX-5 HDR100,10.0.104.37,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2020-11-15,2023-11-15,Active,1.9.0,1400.0,SN-DL385-357218,WU-IT-19027,PO-2019-HPC-003,350.0,1253.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
storage-001,storage-001.whpc.westfield.edu,RowC-Rack07-U01,DDN,ES400NVX,Intel Xeon Gold 6342,2.0,48.0,512.0,,0.0,0.0,24x 15.36TB NVMe,368.64,4x ConnectX-6 HDR,10.0.105.10,RHEL 8.6,4.18.0-372.el8,2020-03-15,2025-03-15,Active,2.4.0,2400.0,SN-ES400NVX-100,WU-IT-18000,PO-2020-HPC-001,803.0,2235.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
storage-002,storage-002.whpc.westfield.edu,RowC-Rack07-U05,DDN,ES400NVX,Intel Xeon Gold 6342,2.0,48.0,512.0,,0.0,0.0,24x 15.36TB NVMe,368.64,4x ConnectX-6 HDR,10.0.105.11,RHEL 8.6,4.18.0-372.el8,2020-03-15,2025-03-15,Active,2.4.0,2400.0,SN-ES400NVX-101,WU-IT-18001,PO-2020-HPC-001,830.0,2147.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
storage-003,storage-003.whpc.westfield.edu,RowC-Rack07-U09,DDN,ES400NVX,Intel Xeon Gold 6342,2.0,48.0,512.0,,0.0,0.0,24x 15.36TB NVMe,368.64,4x ConnectX-6 HDR,10.0.105.12,RHEL 8.6,4.18.0-372.el8,2020-03-15,2025-03-15,Active,2.4.0,2400.0,SN-ES400NVX-102,WU-IT-18002,PO-2020-HPC-001,735.0,2069.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
storage-004,storage-004.whpc.westfield.edu,RowC-Rack07-U13,DDN,ES400NVX,Intel Xeon Gold 6342,2.0,48.0,512.0,,0.0,0.0,24x 15.36TB NVMe,368.64,4x ConnectX-6 HDR,10.0.105.13,RHEL 8.6,4.18.0-372.el8,2020-03-15,2025-03-15,Active,2.4.0,2400.0,SN-ES400NVX-103,WU-IT-18003,PO-2020-HPC-001,802.0,2151.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
login-001,login-001.whpc.westfield.edu,RowC-Rack07-U17,Dell,R650,Intel Xeon Gold 6342,2.0,48.0,256.0,,0.0,0.0,2x 480GB SSD,0.96,ConnectX-6 HDR,10.0.105.14,Rocky Linux 8.7,4.18.0-372.el8,2020-03-15,2025-03-15,Active,2.4.0,800.0,SN-R650-104,WU-IT-18004,PO-2020-HPC-001,200.0,600.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
login-002,login-002.whpc.westfield.edu,RowC-Rack07-U21,Dell,R650,Intel Xeon Gold 6342,2.0,48.0,256.0,,0.0,0.0,2x 480GB SSD,0.96,ConnectX-6 HDR,10.0.105.15,Rocky Linux 8.7,4.18.0-372.el8,2020-03-15,2025-03-15,Active,2.4.0,800.0,SN-R650-105,WU-IT-18005,PO-2020-HPC-001,200.0,600.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
mgmt-001,mgmt-001.whpc.westfield.edu,RowC-Rack07-U25,Dell,R650,Intel Xeon Gold 6342,2.0,48.0,256.0,,0.0,0.0,2x 480GB SSD,0.96,ConnectX-6 HDR,10.0.105.16,Rocky Linux 8.7,4.18.0-372.el8,2020-03-15,2025-03-15,Active,2.4.0,800.0,SN-R650-106,WU-IT-18006,PO-2020-HPC-001,200.0,600.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
mgmt-002,mgmt-002.whpc.westfield.edu,RowC-Rack07-U29,Dell,R650,Intel Xeon Gold 6342,2.0,48.0,256.0,,0.0,0.0,2x 480GB SSD,0.96,ConnectX-6 HDR,10.0.105.17,Rocky Linux 8.7,4.18.0-372.el8,2020-03-15,2025-03-15,Active,2.4.0,800.0,SN-R650-107,WU-IT-18007,PO-2020-HPC-001,200.0,600.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0001,2021-08-21,Preventive,Rail Kit,Preventive rail kit inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-91818,0.0,245.0,245.0,0.0,David Chen,WO-33321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-079,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0013,2022-12-16,Preventive,BMC,Preventive bmc inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-16469,0.0,435.0,435.0,0.0,Maria Rodriguez,WO-52101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0026,2025-07-17,Preventive,Thermal Paste,Preventive thermal paste inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-33710,0.0,428.0,428.0,0.0,James Wilson,WO-81895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-013,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0039,2023-09-17,Preventive,System Board,Preventive system board inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-12079,0.0,419.0,419.0,0.0,Emily Zhang,WO-37952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-004,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0051,2022-10-28,Emergency,Thermal Paste,Emergency thermal paste replacement performed during scheduled maintenance window. Technician verified component function post-service.,Thermal Paste,PS-84532,25.0,376.0,401.0,0.6,Maria Rodriguez,WO-71268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-009,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0064,2023-06-02,Emergency,BMC,Emergency bmc replacement performed during scheduled maintenance window. Technician verified component function post-service.,BMC,PS-16737,350.0,477.0,827.0,6.1,James Wilson,WO-35510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-050,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0077,2023-04-30,Preventive,GPU Module,Preventive gpu module inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-71413,0.0,426.0,426.0,0.0,Emily Zhang,WO-17287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-065,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0089,2021-01-22,Preventive,Thermal Paste,Preventive thermal paste inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-33821,0.0,440.0,440.0,0.0,Emily Zhang,WO-31195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-076,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0102,2023-06-08,Corrective,Network HCA,Corrective network hca replacement performed during scheduled maintenance window. Technician verified component function post-service.,Network HCA,PS-84441,1125.0,380.0,1505.0,6.3,Maria Rodriguez,WO-73483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-012,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0115,2025-07-25,Corrective,PSU,Corrective psu replacement performed during scheduled maintenance window. Technician verified component function post-service.,PSU,PS-37490,1200.0,393.0,1593.0,6.3,James Wilson,WO-33279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-080,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0127,2023-01-16,Corrective,Rail Kit,Corrective rail kit replacement performed during scheduled maintenance window. Technician verified component function post-service.,Rail Kit,PS-33196,185.0,487.0,672.0,3.8,Emily Zhang,WO-58320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-078,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0140,2023-08-22,Preventive,NVMe Drive,Preventive nvme drive inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-82430,0.0,222.0,222.0,0.0,James Wilson,WO-41010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-044,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0153,2025-04-12,Preventive,NVMe Drive,Preventive nvme drive inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-83794,0.0,337.0,337.0,0.0,James Wilson,WO-55113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-025,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0166,2024-01-08,Preventive,Memory DIMM,Preventive memory dimm inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-21871,0.0,410.0,410.0,0.0,James Wilson,WO-87452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-060,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0178,2025-05-03,Corrective,GPU Module,Corrective gpu module replacement performed during scheduled maintenance window. Technician verified component function post-service.,GPU Module,PS-61431,15500.0,115.0,15615.0,4.0,Robert Kim,WO-38602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-092,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0191,2025-01-29,Preventive,PSU,Preventive psu inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-34858,0.0,390.0,390.0,0.0,Maria Rodriguez,WO-54638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-047,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0204,2023-08-29,Emergency,Cable,Emergency cable replacement performed during scheduled maintenance window. Technician verified component function post-service.,Cable,PS-69792,85.0,357.0,442.0,5.3,James Wilson,WO-40447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-058,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0216,2021-01-21,Preventive,PSU,Preventive psu inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-36928,0.0,390.0,390.0,0.0,Robert Kim,WO-67714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-040,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0229,2022-05-01,Corrective,GPU Module,Corrective gpu module replacement performed during scheduled maintenance window. Technician verified component function post-service.,GPU Module,PS-75031,15500.0,113.0,15613.0,7.2,James Wilson,WO-27071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-072,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0242,2022-12-03,Preventive,Fan Assembly,Preventive fan assembly inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-32010,0.0,420.0,420.0,0.0,James Wilson,WO-18472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-088,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0254,2024-03-31,Corrective,Backplane,Corrective backplane replacement performed during scheduled maintenance window. Technician verified component function post-service.,Backplane,PS-52070,2200.0,302.0,2502.0,3.6,David Chen,WO-36512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-094,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0267,2021-10-23,Preventive,PSU,Preventive psu inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-12282,0.0,268.0,268.0,0.0,David Chen,WO-58438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-042,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0280,2024-10-09,Preventive,Fan Assembly,Preventive fan assembly inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-92302,0.0,302.0,302.0,0.0,James Wilson,WO-84027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-008,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0293,2023-03-05,Preventive,GPU Module,Preventive gpu module inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-22866,0.0,100.0,100.0,0.0,David Chen,WO-78899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-018,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0305,2024-01-25,Corrective,Network HCA,Corrective network hca replacement performed during scheduled maintenance window. Technician verified component function post-service.,Network HCA,PS-68161,1125.0,125.0,1250.0,4.0,Emily Zhang,WO-90811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-060,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0318,2023-05-08,Corrective,Network HCA,Corrective network hca replacement performed during scheduled maintenance window. Technician verified component function post-service.,Network HCA,PS-53791,1125.0,281.0,1406.0,6.3,James Wilson,WO-12745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-033,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0331,2025-10-11,Corrective,Backplane,Corrective backplane replacement performed during scheduled maintenance window. Technician verified component function post-service.,Backplane,PS-23979,2200.0,441.0,2641.0,5.4,David Chen,WO-22867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0343,2024-05-01,Preventive,GPU Module,Preventive gpu module inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-36536,0.0,371.0,371.0,0.0,Emily Zhang,WO-73043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-011,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0356,2025-02-12,Preventive,Thermal Paste,Preventive thermal paste inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-97599,0.0,244.0,244.0,0.0,James Wilson,WO-88958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-059,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0369,2023-11-23,Preventive,PSU,Preventive psu inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-36049,0.0,374.0,374.0,0.0,James Wilson,WO-56220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-050,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0381,2024-12-13,Corrective,Memory DIMM,Corrective memory dimm replacement performed during scheduled maintenance window. Technician verified component function post-service.,Memory DIMM,PS-70686,420.0,465.0,885.0,6.6,Robert Kim,WO-78498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-056,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0394,2023-01-16,Preventive,System Board,Preventive system board inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-36489,0.0,397.0,397.0,0.0,James Wilson,WO-79463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-032,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0407,2023-03-05,Emergency,Rail Kit,Emergency rail kit replacement performed during scheduled maintenance window. Technician verified component function post-service.,Rail Kit,PS-52056,185.0,392.0,577.0,4.5,David Chen,WO-43272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-002,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0420,2024-04-16,Preventive,Rail Kit,Preventive rail kit inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-17485,0.0,280.0,280.0,0.0,David Chen,WO-26767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-012,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0432,2025-05-05,Emergency,Memory DIMM,Emergency memory dimm replacement performed during scheduled maintenance window. Technician verified component function post-service.,Memory DIMM,PS-99765,420.0,284.0,704.0,4.9,Robert Kim,WO-63535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-040,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0445,2022-08-07,Preventive,BMC,Preventive bmc inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-35479,0.0,162.0,162.0,0.0,Emily Zhang,WO-65863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-059,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0458,2024-01-05,Corrective,GPU Module,Corrective gpu module replacement performed during scheduled maintenance window. Technician verified component function post-service.,GPU Module,PS-22100,15500.0,329.0,15829.0,1.8,David Chen,WO-73400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-072,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0470,2024-06-10,Preventive,GPU Module,Preventive gpu module inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-68160,0.0,238.0,238.0,0.0,Emily Zhang,WO-33666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-021,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0483,2023-01-09,Corrective,Network HCA,Corrective network hca replacement performed during scheduled maintenance window. Technician verified component function post-service.,Network HCA,PS-66561,1125.0,379.0,1504.0,4.7,James Wilson,WO-43776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-014,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0496,2023-05-30,Corrective,Memory DIMM,Corrective memory dimm replacement performed during scheduled maintenance window. Technician verified component function post-service.,Memory DIMM,PS-72653,420.0,111.0,531.0,1.7,Maria Rodriguez,WO-15313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-081,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0508,2025-01-11,Emergency,PSU,Emergency psu replacement performed during scheduled maintenance window. Technician verified component function post-service.,PSU,PS-70410,1200.0,267.0,1467.0,0.8,David Chen,WO-65026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-088,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0521,2021-05-09,Corrective,Backplane,Corrective backplane replacement performed during scheduled maintenance window. Technician verified component function post-service.,Backplane,PS-54910,2200.0,411.0,2611.0,6.6,David Chen,WO-99312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-081,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0534,2023-10-02,Corrective,System Board,Corrective system board replacement performed during scheduled maintenance window. Technician verified component function post-service.,System Board,PS-91422,4500.0,237.0,4737.0,1.2,David Chen,WO-40005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-072,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0547,2025-01-06,Corrective,Memory DIMM,Corrective memory dimm replacement performed during scheduled maintenance window. Technician verified component function post-service.,Memory DIMM,PS-30746,420.0,245.0,665.0,7.3,James Wilson,WO-83369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-039,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0559,2025-02-21,Preventive,Memory DIMM,Preventive memory dimm inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-81947,0.0,226.0,226.0,0.0,James Wilson,WO-10692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-071,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0572,2021-01-15,Preventive,System Board,Preventive system board inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-54439,0.0,174.0,174.0,0.0,David Chen,WO-24308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-023,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0585,2022-09-19,Preventive,System Board,Preventive system board inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-32092,0.0,267.0,267.0,0.0,Robert Kim,WO-13729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-052,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0597,2023-12-29,Corrective,System Board,Corrective system board replacement performed during scheduled maintenance window. Technician verified component function post-service.,System Board,PS-92542,4500.0,423.0,4923.0,5.6,Emily Zhang,WO-15033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-003,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0610,2025-11-17,Emergency,BMC,Emergency bmc replacement performed during scheduled maintenance window. Technician verified component function post-service.,BMC,PS-10463,350.0,483.0,833.0,6.9,James Wilson,WO-78694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-032,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0623,2021-06-10,Preventive,Rail Kit,Preventive rail kit inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-38229,0.0,399.0,399.0,0.0,Maria Rodriguez,WO-81537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-054,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0635,2025-08-31,Corrective,Thermal Paste,Corrective thermal paste replacement performed during scheduled maintenance window. Technician verified component function post-service.,Thermal Paste,PS-59737,25.0,407.0,432.0,4.3,David Chen,WO-71304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-088,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maintenance Log,ML-0648,2021-08-17,Preventive,Cable,Preventive cable inspection performed during scheduled maintenance window. Technician verified component function post-service.,,PS-85069,0.0,293.0,293.0,0.0,David Chen,WO-29267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
