Category,Subcategory,FY2025_Actual,FY2026_Estimated,FY2027_Proposed,Notes,_Sheet,Item,Qty,Unit_Cost,Extended,Vendor,Quote,Lead_Weeks,Software,Type,Current,Budget,Renewal,Position,Salary,Benefits_30,Total,Month,IT_kWh,Cooling_kWh,Total_kWh,Demand_kW,Blended_Rate,Energy_Cost,Demand_Charge,Distribution,Total_Monthly,Year,FY,HW_Amortization,Power,Cooling,Staffing,Maintenance,Facility_Mods,Training,Contingency,Discount_Factor,Undiscounted_Total,NPV_Total,Budgeted,Actual,Variance,Accrued,Part_Number,Quantity,Extended_Cost,Delivery_Status,PO_Number,Invoice,Seats_Current,Seats_Used,Peak_Concurrent,License_Type,Fiscal_Year,Month_Num,Variance_PCT,GL_Account,Cost_Center,Fund_Code,Approval_Status,NPV_Discount,NPV_Monthly,FA_Rate_Applied,Direct_Cost_Base,Depreciation_Period_Years,Original_Cost,IT_Load_kW,Rate_per_kWh,Hours,kWh
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,49452.83,0.0,0.0,,,,,,,,,,,,FY2029,11.0,0.0,,CC-WHPC-100,,Projected,0.9157,45285.44,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,49452.83,0.0,0.0,,,,,,,,,,,,FY2029,12.0,0.0,,CC-WHPC-100,,Projected,0.9157,45285.44,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,25198.08,0.0,0.0,,,,,,,,,,,,FY2029,1.0,0.0,,CC-WHPC-100,,Projected,0.9157,23074.64,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,25198.08,0.0,0.0,,,,,,,,,,,,FY2029,2.0,0.0,,CC-WHPC-100,,Projected,0.9157,23074.64,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,25198.08,0.0,0.0,,,,,,,,,,,,FY2029,3.0,0.0,,CC-WHPC-100,,Projected,0.9157,23074.64,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,25198.08,0.0,0.0,,,,,,,,,,,,FY2029,4.0,0.0,,CC-WHPC-100,,Projected,0.9157,23074.64,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,25198.08,0.0,0.0,,,,,,,,,,,,FY2029,5.0,0.0,,CC-WHPC-100,,Projected,0.9157,23074.64,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,25198.08,0.0,0.0,,,,,,,,,,,,FY2029,6.0,0.0,,CC-WHPC-100,,Projected,0.9157,23074.64,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,25198.08,0.0,0.0,,,,,,,,,,,,FY2029,7.0,0.0,,CC-WHPC-100,,Projected,0.9157,23074.64,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,25198.08,0.0,0.0,,,,,,,,,,,,FY2029,8.0,0.0,,CC-WHPC-100,,Projected,0.9157,23074.64,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,25198.08,0.0,0.0,,,,,,,,,,,,FY2029,9.0,0.0,,CC-WHPC-100,,Projected,0.9157,23074.64,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,25198.08,0.0,0.0,,,,,,,,,,,,FY2029,10.0,0.0,,CC-WHPC-100,,Projected,0.9157,23074.64,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,25198.08,0.0,0.0,,,,,,,,,,,,FY2029,11.0,0.0,,CC-WHPC-100,,Projected,0.9157,23074.64,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,25198.08,0.0,0.0,,,,,,,,,,,,FY2029,12.0,0.0,,CC-WHPC-100,,Projected,0.9157,23074.64,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,15496.17,0.0,0.0,,,,,,,,,,,,FY2029,1.0,0.0,,CC-WHPC-100,,Projected,0.9157,14190.3,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,15496.17,0.0,0.0,,,,,,,,,,,,FY2029,2.0,0.0,,CC-WHPC-100,,Projected,0.9157,14190.3,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,15496.17,0.0,0.0,,,,,,,,,,,,FY2029,3.0,0.0,,CC-WHPC-100,,Projected,0.9157,14190.3,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,15496.17,0.0,0.0,,,,,,,,,,,,FY2029,4.0,0.0,,CC-WHPC-100,,Projected,0.9157,14190.3,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,15496.17,0.0,0.0,,,,,,,,,,,,FY2029,5.0,0.0,,CC-WHPC-100,,Projected,0.9157,14190.3,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,15496.17,0.0,0.0,,,,,,,,,,,,FY2029,6.0,0.0,,CC-WHPC-100,,Projected,0.9157,14190.3,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,15496.17,0.0,0.0,,,,,,,,,,,,FY2029,7.0,0.0,,CC-WHPC-100,,Projected,0.9157,14190.3,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,15496.17,0.0,0.0,,,,,,,,,,,,FY2029,8.0,0.0,,CC-WHPC-100,,Projected,0.9157,14190.3,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,15496.17,0.0,0.0,,,,,,,,,,,,FY2029,9.0,0.0,,CC-WHPC-100,,Projected,0.9157,14190.3,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,15496.17,0.0,0.0,,,,,,,,,,,,FY2029,10.0,0.0,,CC-WHPC-100,,Projected,0.9157,14190.3,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,15496.17,0.0,0.0,,,,,,,,,,,,FY2029,11.0,0.0,,CC-WHPC-100,,Projected,0.9157,14190.3,48.0,,,,,,,
Staffing,Storage Admin,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,15496.17,0.0,0.0,,,,,,,,,,,,FY2029,12.0,0.0,,CC-WHPC-100,,Projected,0.9157,14190.3,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,15900.42,0.0,0.0,,,,,,,,,,,,FY2029,1.0,0.0,,CC-WHPC-100,,Projected,0.9157,14560.49,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,15900.42,0.0,0.0,,,,,,,,,,,,FY2029,2.0,0.0,,CC-WHPC-100,,Projected,0.9157,14560.49,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,15900.42,0.0,0.0,,,,,,,,,,,,FY2029,3.0,0.0,,CC-WHPC-100,,Projected,0.9157,14560.49,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,15900.42,0.0,0.0,,,,,,,,,,,,FY2029,4.0,0.0,,CC-WHPC-100,,Projected,0.9157,14560.49,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,15900.42,0.0,0.0,,,,,,,,,,,,FY2029,5.0,0.0,,CC-WHPC-100,,Projected,0.9157,14560.49,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,15900.42,0.0,0.0,,,,,,,,,,,,FY2029,6.0,0.0,,CC-WHPC-100,,Projected,0.9157,14560.49,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,15900.42,0.0,0.0,,,,,,,,,,,,FY2029,7.0,0.0,,CC-WHPC-100,,Projected,0.9157,14560.49,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,15900.42,0.0,0.0,,,,,,,,,,,,FY2029,8.0,0.0,,CC-WHPC-100,,Projected,0.9157,14560.49,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,15900.42,0.0,0.0,,,,,,,,,,,,FY2029,9.0,0.0,,CC-WHPC-100,,Projected,0.9157,14560.49,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,15900.42,0.0,0.0,,,,,,,,,,,,FY2029,10.0,0.0,,CC-WHPC-100,,Projected,0.9157,14560.49,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,15900.42,0.0,0.0,,,,,,,,,,,,FY2029,11.0,0.0,,CC-WHPC-100,,Projected,0.9157,14560.49,48.0,,,,,,,
Staffing,Network Engineer,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,15900.42,0.0,0.0,,,,,,,,,,,,FY2029,12.0,0.0,,CC-WHPC-100,,Projected,0.9157,14560.49,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,14822.42,0.0,0.0,,,,,,,,,,,,FY2029,1.0,0.0,,CC-WHPC-100,,Projected,0.9157,13573.33,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,14822.42,0.0,0.0,,,,,,,,,,,,FY2029,2.0,0.0,,CC-WHPC-100,,Projected,0.9157,13573.33,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,14822.42,0.0,0.0,,,,,,,,,,,,FY2029,3.0,0.0,,CC-WHPC-100,,Projected,0.9157,13573.33,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,14822.42,0.0,0.0,,,,,,,,,,,,FY2029,4.0,0.0,,CC-WHPC-100,,Projected,0.9157,13573.33,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,14822.42,0.0,0.0,,,,,,,,,,,,FY2029,5.0,0.0,,CC-WHPC-100,,Projected,0.9157,13573.33,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,14822.42,0.0,0.0,,,,,,,,,,,,FY2029,6.0,0.0,,CC-WHPC-100,,Projected,0.9157,13573.33,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,14822.42,0.0,0.0,,,,,,,,,,,,FY2029,7.0,0.0,,CC-WHPC-100,,Projected,0.9157,13573.33,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,14822.42,0.0,0.0,,,,,,,,,,,,FY2029,8.0,0.0,,CC-WHPC-100,,Projected,0.9157,13573.33,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,14822.42,0.0,0.0,,,,,,,,,,,,FY2029,9.0,0.0,,CC-WHPC-100,,Projected,0.9157,13573.33,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,14822.42,0.0,0.0,,,,,,,,,,,,FY2029,10.0,0.0,,CC-WHPC-100,,Projected,0.9157,13573.33,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,14822.42,0.0,0.0,,,,,,,,,,,,FY2029,11.0,0.0,,CC-WHPC-100,,Projected,0.9157,13573.33,48.0,,,,,,,
Staffing,Security Analyst,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,14822.42,0.0,0.0,,,,,,,,,,,,FY2029,12.0,0.0,,CC-WHPC-100,,Projected,0.9157,13573.33,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,20751.33,0.0,0.0,,,,,,,,,,,,FY2029,1.0,0.0,,CC-WHPC-100,,Projected,0.9157,19002.62,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,20751.33,0.0,0.0,,,,,,,,,,,,FY2029,2.0,0.0,,CC-WHPC-100,,Projected,0.9157,19002.62,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,20751.33,0.0,0.0,,,,,,,,,,,,FY2029,3.0,0.0,,CC-WHPC-100,,Projected,0.9157,19002.62,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,20751.33,0.0,0.0,,,,,,,,,,,,FY2029,4.0,0.0,,CC-WHPC-100,,Projected,0.9157,19002.62,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,20751.33,0.0,0.0,,,,,,,,,,,,FY2029,5.0,0.0,,CC-WHPC-100,,Projected,0.9157,19002.62,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,20751.33,0.0,0.0,,,,,,,,,,,,FY2029,6.0,0.0,,CC-WHPC-100,,Projected,0.9157,19002.62,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,20751.33,0.0,0.0,,,,,,,,,,,,FY2029,7.0,0.0,,CC-WHPC-100,,Projected,0.9157,19002.62,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,20751.33,0.0,0.0,,,,,,,,,,,,FY2029,8.0,0.0,,CC-WHPC-100,,Projected,0.9157,19002.62,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,20751.33,0.0,0.0,,,,,,,,,,,,FY2029,9.0,0.0,,CC-WHPC-100,,Projected,0.9157,19002.62,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,20751.33,0.0,0.0,,,,,,,,,,,,FY2029,10.0,0.0,,CC-WHPC-100,,Projected,0.9157,19002.62,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,20751.33,0.0,0.0,,,,,,,,,,,,FY2029,11.0,0.0,,CC-WHPC-100,,Projected,0.9157,19002.62,48.0,,,,,,,
Staffing,User Support (2),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,20751.33,0.0,0.0,,,,,,,,,,,,FY2029,12.0,0.0,,CC-WHPC-100,,Projected,0.9157,19002.62,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,8354.42,0.0,0.0,,,,,,,,,,,,FY2029,1.0,0.0,,CC-WHPC-100,,Projected,0.9157,7650.39,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,8354.42,0.0,0.0,,,,,,,,,,,,FY2029,2.0,0.0,,CC-WHPC-100,,Projected,0.9157,7650.39,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,8354.42,0.0,0.0,,,,,,,,,,,,FY2029,3.0,0.0,,CC-WHPC-100,,Projected,0.9157,7650.39,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,8354.42,0.0,0.0,,,,,,,,,,,,FY2029,4.0,0.0,,CC-WHPC-100,,Projected,0.9157,7650.39,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,8354.42,0.0,0.0,,,,,,,,,,,,FY2029,5.0,0.0,,CC-WHPC-100,,Projected,0.9157,7650.39,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,8354.42,0.0,0.0,,,,,,,,,,,,FY2029,6.0,0.0,,CC-WHPC-100,,Projected,0.9157,7650.39,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,8354.42,0.0,0.0,,,,,,,,,,,,FY2029,7.0,0.0,,CC-WHPC-100,,Projected,0.9157,7650.39,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,8354.42,0.0,0.0,,,,,,,,,,,,FY2029,8.0,0.0,,CC-WHPC-100,,Projected,0.9157,7650.39,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,8354.42,0.0,0.0,,,,,,,,,,,,FY2029,9.0,0.0,,CC-WHPC-100,,Projected,0.9157,7650.39,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,8354.42,0.0,0.0,,,,,,,,,,,,FY2029,10.0,0.0,,CC-WHPC-100,,Projected,0.9157,7650.39,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,8354.42,0.0,0.0,,,,,,,,,,,,FY2029,11.0,0.0,,CC-WHPC-100,,Projected,0.9157,7650.39,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,8354.42,0.0,0.0,,,,,,,,,,,,FY2029,12.0,0.0,,CC-WHPC-100,,Projected,0.9157,7650.39,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,21721.58,0.0,0.0,,,,,,,,,,,,FY2030,1.0,0.0,,CC-WHPC-100,,Projected,0.8763,19034.55,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,21721.58,0.0,0.0,,,,,,,,,,,,FY2030,2.0,0.0,,CC-WHPC-100,,Projected,0.8763,19034.55,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,21721.58,0.0,0.0,,,,,,,,,,,,FY2030,3.0,0.0,,CC-WHPC-100,,Projected,0.8763,19034.55,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,21721.58,0.0,0.0,,,,,,,,,,,,FY2030,4.0,0.0,,CC-WHPC-100,,Projected,0.8763,19034.55,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,21721.58,0.0,0.0,,,,,,,,,,,,FY2030,5.0,0.0,,CC-WHPC-100,,Projected,0.8763,19034.55,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,21721.58,0.0,0.0,,,,,,,,,,,,FY2030,6.0,0.0,,CC-WHPC-100,,Projected,0.8763,19034.55,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,21721.58,0.0,0.0,,,,,,,,,,,,FY2030,7.0,0.0,,CC-WHPC-100,,Projected,0.8763,19034.55,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,21721.58,0.0,0.0,,,,,,,,,,,,FY2030,8.0,0.0,,CC-WHPC-100,,Projected,0.8763,19034.55,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,21721.58,0.0,0.0,,,,,,,,,,,,FY2030,9.0,0.0,,CC-WHPC-100,,Projected,0.8763,19034.55,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,21721.58,0.0,0.0,,,,,,,,,,,,FY2030,10.0,0.0,,CC-WHPC-100,,Projected,0.8763,19034.55,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,21721.58,0.0,0.0,,,,,,,,,,,,FY2030,11.0,0.0,,CC-WHPC-100,,Projected,0.8763,19034.55,48.0,,,,,,,
Staffing,Director,,,,,TCO_Projection,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,21721.58,0.0,0.0,,,,,,,,,,,,FY2030,12.0,0.0,,CC-WHPC-100,,Projected,0.8763,19034.55,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,51431.0,0.0,0.0,,,,,,,,,,,,FY2030,1.0,0.0,,CC-WHPC-100,,Projected,0.8763,45068.81,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,51431.0,0.0,0.0,,,,,,,,,,,,FY2030,2.0,0.0,,CC-WHPC-100,,Projected,0.8763,45068.81,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,51431.0,0.0,0.0,,,,,,,,,,,,FY2030,3.0,0.0,,CC-WHPC-100,,Projected,0.8763,45068.81,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,51431.0,0.0,0.0,,,,,,,,,,,,FY2030,4.0,0.0,,CC-WHPC-100,,Projected,0.8763,45068.81,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,51431.0,0.0,0.0,,,,,,,,,,,,FY2030,5.0,0.0,,CC-WHPC-100,,Projected,0.8763,45068.81,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,51431.0,0.0,0.0,,,,,,,,,,,,FY2030,6.0,0.0,,CC-WHPC-100,,Projected,0.8763,45068.81,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,51431.0,0.0,0.0,,,,,,,,,,,,FY2030,7.0,0.0,,CC-WHPC-100,,Projected,0.8763,45068.81,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,51431.0,0.0,0.0,,,,,,,,,,,,FY2030,8.0,0.0,,CC-WHPC-100,,Projected,0.8763,45068.81,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,51431.0,0.0,0.0,,,,,,,,,,,,FY2030,9.0,0.0,,CC-WHPC-100,,Projected,0.8763,45068.81,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,TCO_Projection,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,51431.0,0.0,0.0,,,,,,,,,,,,FY2030,10.0,0.0,,CC-WHPC-100,,Projected,0.8763,45068.81,48.0,,,,,,,
