Date,OST_ID,Storage_Node,Capacity_TB,Used_TB,Used_PCT,Files_Count_M,Avg_Read_MBps,Avg_Write_MBps,Peak_Read_MBps,Peak_Write_MBps,Read_IOPS,Write_IOPS,Avg_Latency_ms,P99_Latency_ms,Errors_24h
2025-11-15,OST-22,storage-004,100,84.6,84.6,4.1,3285.0,1396.0,4927.0,1954.0,26626,13912,3.33,14.74,0
2025-11-16,OST-00,storage-001,100,85.3,85.3,3.1,2580.0,1734.0,3869.0,2427.0,43270,22446,3.01,20.66,1
2025-11-16,OST-07,storage-002,100,119.75,95.8,7.8,3876.0,2280.0,5813.0,3192.0,39630,26271,3.0,45.39,1
2025-11-16,OST-13,storage-003,100,85.0,85.0,5.8,2805.0,2024.0,4207.0,2834.0,42380,28010,2.31,46.94,0
2025-11-16,OST-14,storage-003,100,116.5,93.2,2.3,4045.0,2951.0,6068.0,4131.0,13440,15329,2.94,34.95,2
2025-11-16,OST-15,storage-003,100,84.6,84.6,6.9,3534.0,2301.0,5300.0,3221.0,46783,19744,3.96,33.94,2
2025-11-16,OST-18,storage-004,100,84.6,84.6,4.3,2400.0,2208.0,3599.0,3092.0,36972,17567,4.18,23.45,0
2025-11-16,OST-23,storage-004,100,84.0,84.0,3.9,3708.0,2144.0,5562.0,3002.0,23801,16019,2.69,31.59,1
2025-11-17,OST-06,storage-002,100,85.5,85.5,7.1,4042.0,1734.0,6063.0,2427.0,12064,29022,4.23,29.02,2
2025-11-17,OST-07,storage-002,100,111.125,88.9,4.9,2267.0,2940.0,3401.0,4117.0,21934,12998,4.11,27.91,2
2025-11-17,OST-14,storage-003,100,116.75,93.4,4.8,3499.0,2957.0,5249.0,4139.0,46534,21957,4.61,12.42,1
2025-11-17,OST-20,storage-004,100,106.5,85.2,7.4,2974.0,2678.0,4461.0,3750.0,46804,8063,4.37,24.37,0
2025-11-18,OST-04,storage-001,100,84.4,84.4,7.2,3790.0,2278.0,5686.0,3189.0,17414,9907,2.0,45.33,1
2025-11-18,OST-07,storage-002,100,108.625,86.9,7.7,2740.0,2828.0,4109.0,3959.0,25337,10690,3.24,28.15,0
2025-11-18,OST-08,storage-002,100,85.1,85.1,7.1,3274.0,2335.0,4910.0,3269.0,13683,17627,1.68,7.36,1
2025-11-18,OST-09,storage-002,100,84.5,84.5,4.8,3871.0,2213.0,5806.0,3098.0,22154,12075,1.95,47.39,1
2025-11-18,OST-13,storage-003,100,85.4,85.4,2.3,3225.0,2334.0,4838.0,3268.0,16312,17909,1.0,40.82,2
2025-11-18,OST-14,storage-003,100,111.125,88.9,6.8,4051.0,3513.0,6076.0,4918.0,20925,21391,2.38,32.06,1
2025-11-19,OST-07,storage-002,100,107.5,86.0,5.3,3844.0,2012.0,5766.0,2817.0,20957,3273,4.59,21.78,2
2025-11-19,OST-09,storage-002,100,84.1,84.1,2.8,2963.0,2217.0,4444.0,3104.0,18919,29715,3.54,19.8,0
2025-11-19,OST-14,storage-003,100,106.125,84.9,3.9,2858.0,2581.0,4286.0,3613.0,35656,6058,4.8,7.35,0
2025-11-20,OST-02,storage-001,100,84.5,84.5,4.7,2708.0,2341.0,4063.0,3278.0,16261,24017,2.48,24.34,1
2025-11-20,OST-03,storage-001,100,83.5,83.5,2.1,3220.0,2441.0,4831.0,3417.0,37960,18555,0.61,28.88,1
2025-11-20,OST-07,storage-002,100,109.125,87.3,2.4,4100.0,3921.0,6150.0,5489.0,42926,17885,3.07,23.78,0
2025-11-20,OST-08,storage-002,100,84.8,84.8,4.2,2626.0,1376.0,3939.0,1927.0,28510,25963,1.63,13.41,0
2025-11-20,OST-09,storage-002,100,85.1,85.1,2.9,3046.0,2680.0,4569.0,3752.0,12428,14995,4.85,36.61,2
2025-11-20,OST-14,storage-003,100,116.75,93.4,4.6,3256.0,2231.0,4883.0,3124.0,22776,22755,1.77,35.17,1
2025-11-21,OST-07,storage-002,100,119.0,95.2,3.9,3181.0,3248.0,4772.0,4547.0,39726,22413,2.75,13.4,1
2025-11-21,OST-10,storage-002,100,83.8,83.8,4.8,3182.0,1428.0,4773.0,2000.0,12573,3404,4.07,43.37,0
2025-11-21,OST-14,storage-003,100,116.5,93.2,7.9,3010.0,2291.0,4515.0,3207.0,34977,18789,2.21,16.06,1
2025-11-21,OST-17,storage-003,100,85.8,85.8,3.6,3381.0,2810.0,5071.0,3934.0,47985,23762,4.42,28.1,1
2025-11-21,OST-19,storage-004,100,83.8,83.8,6.9,2836.0,2156.0,4254.0,3018.0,45542,18319,0.64,38.69,2
2025-11-21,OST-22,storage-004,100,84.6,84.6,2.1,2626.0,2428.0,3940.0,3400.0,19291,18349,4.6,25.03,1
2025-11-22,OST-01,storage-001,100,83.7,83.7,5.9,3459.0,1874.0,5188.0,2624.0,5124,17670,3.84,25.62,1
2025-11-22,OST-07,storage-002,100,109.25,87.4,3.2,2285.0,2671.0,3427.0,3740.0,13464,18700,3.78,26.21,1
2025-11-22,OST-14,storage-003,100,121.75,97.4,6.7,3106.0,2114.0,4659.0,2959.0,6005,13972,1.31,45.07,1
2025-11-22,OST-18,storage-004,100,84.1,84.1,6.1,3757.0,2502.0,5635.0,3502.0,31818,23789,0.94,38.02,1
2025-11-23,OST-04,storage-001,100,85.0,85.0,4.4,2505.0,2246.0,3758.0,3144.0,27052,13934,2.74,25.58,1
2025-11-23,OST-07,storage-002,100,105.5,84.4,5.6,3772.0,3363.0,5658.0,4708.0,6120,26281,4.2,30.17,2
2025-11-23,OST-08,storage-002,100,85.7,85.7,5.2,2965.0,2055.0,4448.0,2876.0,32203,18018,0.53,7.58,2
2025-11-23,OST-09,storage-002,100,83.7,83.7,3.3,2930.0,2309.0,4396.0,3232.0,45284,12544,4.84,11.17,2
2025-11-23,OST-14,storage-003,100,115.0,92.0,3.7,3587.0,2643.0,5380.0,3701.0,22947,21592,3.61,45.97,2
2025-11-24,OST-07,storage-002,100,117.875,94.3,2.2,2756.0,3672.0,4134.0,5140.0,41987,25775,3.07,19.56,1
2025-11-24,OST-08,storage-002,100,84.1,84.1,3.5,2810.0,2205.0,4215.0,3086.0,14737,5789,3.81,27.36,1
2025-11-24,OST-10,storage-002,100,84.6,84.6,2.2,2957.0,1920.0,4436.0,2687.0,14769,4226,0.55,8.08,2
2025-11-24,OST-14,storage-003,100,116.25,93.0,2.2,3975.0,2846.0,5962.0,3984.0,22785,24206,2.86,20.21,0
2025-11-24,OST-16,storage-003,100,86.1,86.1,4.0,2252.0,2226.0,3378.0,3116.0,25326,11035,4.96,28.82,1
2025-11-24,OST-17,storage-003,100,85.8,85.8,4.2,2427.0,2469.0,3641.0,3457.0,45599,4886,0.96,17.44,0
2025-11-24,OST-18,storage-004,100,84.0,84.0,5.7,2673.0,2665.0,4009.0,3731.0,9800,8100,0.69,32.54,0
2025-11-25,OST-00,storage-001,100,84.0,84.0,5.6,3219.0,2053.0,4828.0,2874.0,7800,4751,3.47,46.02,2
2025-11-25,OST-04,storage-001,100,85.3,85.3,4.3,3294.0,1931.0,4942.0,2704.0,39110,19590,2.73,16.89,0
2025-11-25,OST-07,storage-002,100,115.5,92.4,8.0,3345.0,3269.0,5018.0,4577.0,11085,3838,3.62,19.52,0
2025-11-25,OST-14,storage-003,100,105.625,84.5,5.1,3608.0,3136.0,5412.0,4391.0,29345,26217,4.6,34.49,1
2025-11-25,OST-20,storage-004,100,105.0,84.0,6.3,3498.0,1805.0,5247.0,2527.0,31816,4075,4.84,32.51,0
2025-11-25,OST-21,storage-004,100,83.7,83.7,3.2,3130.0,2023.0,4694.0,2832.0,29927,14611,1.29,9.63,0
2025-11-26,OST-01,storage-001,100,84.6,84.6,5.8,2602.0,3097.0,3903.0,4336.0,5296,9904,1.76,21.07,2
2025-11-26,OST-07,storage-002,100,113.0,90.4,4.4,3424.0,2120.0,5136.0,2968.0,23326,16737,1.78,33.59,1
2025-11-26,OST-08,storage-002,100,83.9,83.9,7.2,2873.0,2673.0,4310.0,3742.0,48221,13744,1.29,13.93,0
2025-11-26,OST-09,storage-002,100,85.5,85.5,5.8,2156.0,2474.0,3233.0,3464.0,22160,13163,2.46,34.81,0
2025-11-26,OST-14,storage-003,100,110.75,88.6,5.0,3858.0,3057.0,5787.0,4280.0,30753,22381,1.03,27.53,1
2025-11-26,OST-17,storage-003,100,70.4,70.4,3.2,2775.0,2473.0,4163.0,3462.0,17396,23492,0.75,37.11,0
2025-11-26,OST-21,storage-004,100,84.2,84.2,5.4,2912.0,1756.0,4368.0,2459.0,48216,26983,4.16,12.87,2
2025-11-27,OST-00,storage-001,100,84.1,84.1,2.7,4503.0,2383.0,6755.0,3337.0,39434,26503,1.0,48.11,1
2025-11-27,OST-02,storage-001,100,83.7,83.7,5.9,3473.0,1656.0,5209.0,2318.0,27097,13197,2.93,13.69,1
2025-11-27,OST-03,storage-001,100,85.0,85.0,7.9,2298.0,1748.0,3447.0,2447.0,11219,12713,2.88,34.56,2
2025-11-27,OST-07,storage-002,100,115.25,92.2,7.8,4504.0,2729.0,6756.0,3821.0,17395,5069,4.02,44.04,1
2025-11-27,OST-10,storage-002,100,84.6,84.6,7.7,3868.0,2547.0,5802.0,3566.0,12950,26627,4.81,31.29,0
2025-11-27,OST-14,storage-003,100,110.25,88.2,5.8,3252.0,2583.0,4878.0,3617.0,41012,25493,2.54,18.11,0
2025-11-27,OST-15,storage-003,100,85.7,85.7,4.4,3512.0,1450.0,5268.0,2030.0,35488,19512,3.47,12.16,2
2025-11-27,OST-19,storage-004,100,85.0,85.0,3.1,2524.0,2018.0,3786.0,2825.0,37835,8000,3.43,37.35,0
2025-11-28,OST-05,storage-001,100,84.6,84.6,4.4,3486.0,1620.0,5228.0,2268.0,10291,29904,3.32,48.02,0
2025-11-28,OST-07,storage-002,100,115.5,92.4,4.3,3322.0,2948.0,4983.0,4127.0,48313,5664,1.19,32.19,1
2025-11-28,OST-09,storage-002,100,84.1,84.1,5.7,2346.0,2114.0,3519.0,2959.0,32485,8786,2.05,35.32,1
2025-11-28,OST-13,storage-003,100,85.4,85.4,5.6,2382.0,1711.0,3573.0,2396.0,37729,5301,1.39,12.97,1
2025-11-28,OST-14,storage-003,100,108.0,86.4,5.6,3370.0,2683.0,5055.0,3756.0,10415,19092,2.08,40.5,2
2025-11-28,OST-16,storage-003,100,84.6,84.6,4.8,3974.0,1533.0,5961.0,2147.0,28141,12579,2.57,34.84,0
2025-11-28,OST-17,storage-003,100,84.1,84.1,4.6,2956.0,2738.0,4434.0,3833.0,45644,20671,4.96,15.44,1
2025-11-28,OST-20,storage-004,100,107.75,86.2,6.2,2301.0,1467.0,3452.0,2054.0,15739,14417,4.17,40.9,2
2025-11-29,OST-01,storage-001,100,85.5,85.5,2.7,3713.0,2440.0,5569.0,3415.0,7127,8113,2.56,22.47,2
2025-11-29,OST-07,storage-002,100,113.875,91.1,2.2,4085.0,2645.0,6127.0,3703.0,28129,5715,1.25,10.83,2
2025-11-29,OST-10,storage-002,100,84.1,84.1,7.0,2724.0,2466.0,4087.0,3453.0,41226,7541,1.73,31.8,1
2025-11-29,OST-13,storage-003,100,85.5,85.5,4.4,3167.0,2502.0,4751.0,3503.0,39643,14961,4.64,28.13,2
2025-11-29,OST-14,storage-003,100,115.25,92.2,2.5,3776.0,3185.0,5664.0,4459.0,13578,21331,3.43,19.19,1
2025-11-29,OST-23,storage-004,100,83.8,83.8,2.9,2352.0,1751.0,3527.0,2451.0,7375,27860,2.38,39.96,1
2025-11-30,OST-05,storage-001,100,84.3,84.3,3.1,3002.0,1614.0,4503.0,2260.0,20129,28812,4.71,31.44,2
2025-11-30,OST-07,storage-002,100,122.5,98.0,5.6,3164.0,2638.0,4746.0,3694.0,38698,23853,3.1,47.13,0
2025-11-30,OST-14,storage-003,100,105.75,84.6,4.6,4033.0,2074.0,6050.0,2904.0,44476,18277,3.45,43.65,0
2025-11-30,OST-15,storage-003,100,83.8,83.8,7.4,3353.0,2282.0,5029.0,3195.0,42407,5731,3.15,13.05,1
2025-11-30,OST-17,storage-003,100,85.3,85.3,4.9,2940.0,2541.0,4410.0,3557.0,11295,18888,2.96,44.67,2
2025-11-30,OST-18,storage-004,100,86.3,86.3,3.9,3430.0,2246.0,5145.0,3144.0,7021,29195,1.17,34.45,1
2025-12-01,OST-03,storage-001,100,84.5,84.5,7.8,3165.0,2745.0,4748.0,3843.0,31131,27478,3.54,46.32,2
2025-12-01,OST-05,storage-001,100,84.9,84.9,3.3,2788.0,2259.0,4182.0,3163.0,11377,5767,3.12,30.82,0
2025-12-01,OST-06,storage-002,100,83.9,83.9,7.9,3318.0,2451.0,4978.0,3431.0,10225,14081,0.99,20.15,1
2025-12-01,OST-07,storage-002,100,109.25,87.4,5.6,3881.0,3124.0,5821.0,4373.0,23005,25324,2.84,39.5,1
2025-12-01,OST-08,storage-002,100,85.7,85.7,2.4,2772.0,2154.0,4158.0,3016.0,32478,17226,3.69,13.28,0
2025-12-01,OST-11,storage-002,100,86.1,86.1,7.3,2121.0,2053.0,3181.0,2874.0,43303,8154,4.85,37.49,2
2025-12-01,OST-14,storage-003,100,109.875,87.9,5.8,2541.0,2829.0,3812.0,3961.0,29761,10746,3.77,45.33,0
2025-12-02,OST-00,storage-001,100,85.9,85.9,3.3,3665.0,1908.0,5498.0,2671.0,38309,11948,0.64,10.5,2
2025-12-02,OST-06,storage-002,100,84.2,84.2,4.1,2304.0,2459.0,3456.0,3443.0,15872,8271,1.71,8.98,0
2025-12-02,OST-07,storage-002,100,111.125,88.9,3.1,4312.0,2622.0,6468.0,3671.0,47604,6787,2.64,23.19,2
2025-12-02,OST-11,storage-002,100,86.2,86.2,7.7,3613.0,1960.0,5420.0,2744.0,20278,9756,4.58,13.01,2
2025-12-02,OST-12,storage-003,100,85.9,85.9,3.4,3016.0,1642.0,4524.0,2299.0,26143,27079,2.66,47.83,0
2025-12-02,OST-14,storage-003,100,110.875,88.7,4.3,2870.0,3476.0,4305.0,4867.0,20359,15238,0.79,42.44,1
2025-12-02,OST-20,storage-004,100,106.625,85.3,2.5,3332.0,2944.0,4998.0,4122.0,23204,28610,4.5,30.84,0
2025-12-03,OST-01,storage-001,100,84.5,84.5,5.1,2283.0,1354.0,3424.0,1895.0,39519,21296,0.94,7.74,2
2025-12-03,OST-06,storage-002,100,86.1,86.1,5.3,3982.0,2425.0,5973.0,3394.0,38489,27266,2.18,8.44,2
2025-12-03,OST-07,storage-002,100,106.625,85.3,6.3,2499.0,2626.0,3748.0,3677.0,31870,26234,3.91,46.93,2
2025-12-03,OST-11,storage-002,100,84.3,84.3,2.8,2506.0,1805.0,3759.0,2528.0,29388,11671,3.12,26.79,2
2025-12-03,OST-12,storage-003,100,83.8,83.8,3.2,2725.0,2595.0,4088.0,3633.0,22906,26471,4.11,46.28,0
2025-12-03,OST-14,storage-003,100,113.5,90.8,7.6,2303.0,2630.0,3454.0,3682.0,22102,25134,0.59,40.19,1
2025-12-03,OST-20,storage-004,100,106.625,85.3,5.9,2388.0,2361.0,3581.0,3306.0,38124,29707,0.95,19.55,1
2025-12-03,OST-21,storage-004,100,79.4,79.4,7.6,1545.0,1862.0,2317.0,2607.0,47275,18662,3.83,32.41,2
2025-12-04,OST-03,storage-001,100,85.5,85.5,3.8,2807.0,2387.0,4210.0,3342.0,16303,12271,3.55,9.35,0
2025-12-04,OST-06,storage-002,100,84.7,84.7,2.6,2281.0,2126.0,3422.0,2976.0,42114,14616,3.41,47.93,2
2025-12-04,OST-07,storage-002,100,121.375,97.1,7.9,3229.0,3420.0,4843.0,4788.0,49039,7503,2.51,27.45,1
2025-12-04,OST-12,storage-003,100,86.3,86.3,5.3,2770.0,2081.0,4155.0,2914.0,24693,23865,4.52,31.85,1
2025-12-04,OST-14,storage-003,100,116.625,93.3,4.4,3351.0,2038.0,5026.0,2853.0,43435,16144,1.28,38.34,2
2025-12-05,OST-07,storage-002,100,108.0,86.4,4.2,5289.0,2746.0,7934.0,3844.0,7739,15728,3.54,29.04,0
2025-12-05,OST-14,storage-003,100,109.25,87.4,2.7,4092.0,2616.0,6138.0,3662.0,23797,26441,4.36,13.74,1
2025-12-05,OST-15,storage-003,100,85.0,85.0,2.4,2795.0,2139.0,4192.0,2994.0,17236,10180,4.36,23.12,0
2025-12-05,OST-16,storage-003,100,86.0,86.0,4.5,2317.0,2791.0,3475.0,3907.0,38490,10548,1.81,45.29,0
2025-12-05,OST-20,storage-004,100,107.0,85.6,3.0,2973.0,2322.0,4459.0,3251.0,21072,27130,2.74,9.67,2
2025-12-05,OST-21,storage-004,100,85.4,85.4,4.5,2646.0,2020.0,3969.0,2828.0,17383,25089,3.84,48.69,1
2025-12-06,OST-04,storage-001,100,84.0,84.0,3.3,3698.0,1964.0,5547.0,2750.0,34472,10287,1.25,5.77,2
2025-12-06,OST-05,storage-001,100,85.5,85.5,4.3,2939.0,2110.0,4409.0,2954.0,12103,16056,2.97,21.53,0
2025-12-06,OST-07,storage-002,100,115.875,92.7,2.8,3110.0,2933.0,4665.0,4106.0,16965,23375,2.94,19.16,1
2025-12-06,OST-14,storage-003,100,116.375,93.1,4.6,3798.0,2672.0,5698.0,3741.0,17358,5728,1.82,10.0,2
2025-12-07,OST-04,storage-001,100,83.7,83.7,5.3,2904.0,2376.0,4356.0,3327.0,6091,3999,1.05,42.27,1
2025-12-07,OST-07,storage-002,100,109.375,87.5,4.8,2854.0,3371.0,4281.0,4719.0,46346,16845,0.84,37.17,0
2025-12-07,OST-09,storage-002,100,86.1,86.1,5.1,3160.0,2894.0,4739.0,4052.0,45965,26140,2.24,22.67,0
2025-12-07,OST-14,storage-003,100,120.75,96.6,2.1,3396.0,1800.0,5094.0,2520.0,43836,17421,1.2,20.62,1
2025-12-07,OST-15,storage-003,100,85.9,85.9,2.1,2138.0,2496.0,3207.0,3494.0,37469,15430,0.67,32.78,1
2025-12-08,OST-07,storage-002,100,113.75,91.0,3.5,3521.0,3059.0,5282.0,4282.0,34917,18357,2.88,7.54,1
2025-12-08,OST-13,storage-003,100,84.2,84.2,4.2,2714.0,2113.0,4071.0,2959.0,20943,16129,1.85,12.21,1
2025-12-08,OST-14,storage-003,100,120.875,96.7,3.5,3108.0,3686.0,4662.0,5160.0,13339,3312,1.75,20.74,1
2025-12-08,OST-20,storage-004,100,107.25,85.8,3.6,3508.0,2283.0,5262.0,3196.0,24726,10784,2.0,44.29,2
2025-12-09,OST-00,storage-001,100,84.2,84.2,3.9,3970.0,2162.0,5955.0,3026.0,5524,29918,0.69,24.93,0
2025-12-09,OST-07,storage-002,100,114.125,91.3,6.0,2735.0,3059.0,4102.0,4283.0,12929,17102,4.8,23.61,2
2025-12-09,OST-08,storage-002,100,84.7,84.7,3.3,1959.0,1950.0,2939.0,2730.0,30140,4210,4.93,36.68,2
2025-12-09,OST-10,storage-002,100,85.2,85.2,7.8,3730.0,1974.0,5595.0,2763.0,38910,23140,0.75,15.97,0
2025-12-09,OST-12,storage-003,100,86.3,86.3,2.1,2668.0,2499.0,4002.0,3499.0,47509,24373,4.15,34.55,0
2025-12-09,OST-13,storage-003,100,84.2,84.2,5.6,3691.0,2791.0,5536.0,3907.0,18344,18201,3.13,5.4,1
2025-12-09,OST-14,storage-003,100,120.125,96.1,3.6,3357.0,2931.0,5036.0,4103.0,5922,17906,1.68,24.05,2
2025-12-09,OST-18,storage-004,100,84.8,84.8,5.0,2574.0,2319.0,3860.0,3247.0,27754,22422,4.03,27.79,1
2025-12-10,OST-02,storage-001,100,83.7,83.7,7.6,2653.0,2537.0,3980.0,3552.0,27575,7174,2.51,10.34,2
2025-12-10,OST-06,storage-002,100,85.6,85.6,3.1,3296.0,2310.0,4944.0,3235.0,35635,10863,4.3,29.29,2
2025-12-10,OST-07,storage-002,100,114.75,91.8,5.9,3600.0,2971.0,5401.0,4159.0,22223,12200,4.46,49.0,2
2025-12-10,OST-08,storage-002,100,84.1,84.1,5.0,3015.0,2144.0,4522.0,3001.0,8720,28127,3.06,44.33,2
2025-12-10,OST-11,storage-002,100,82.2,82.2,3.6,2600.0,2249.0,3900.0,3148.0,18817,21875,2.11,36.14,1
2025-12-10,OST-13,storage-003,100,85.5,85.5,6.1,3300.0,2627.0,4949.0,3678.0,39873,6920,4.61,31.73,0
2025-12-10,OST-14,storage-003,100,121.0,96.8,7.9,3538.0,3490.0,5307.0,4886.0,17435,21038,1.99,6.25,2
2025-12-10,OST-15,storage-003,100,85.2,85.2,8.0,2673.0,2094.0,4010.0,2932.0,33094,16067,2.69,27.66,1
2025-12-10,OST-18,storage-004,100,84.5,84.5,7.2,3021.0,2500.0,4532.0,3500.0,16575,4070,1.22,17.19,0
2025-12-10,OST-20,storage-004,100,108.125,86.5,7.0,3091.0,2045.0,4637.0,2863.0,24345,25308,3.35,45.96,1
2025-12-11,OST-00,storage-001,100,85.8,85.8,4.8,3514.0,1962.0,5271.0,2747.0,33745,28200,1.15,17.48,2
2025-12-11,OST-06,storage-002,100,86.5,86.5,3.6,3213.0,1990.0,4820.0,2786.0,25083,16268,4.37,10.16,0
2025-12-11,OST-07,storage-002,100,107.375,85.9,3.7,3261.0,2511.0,4892.0,3515.0,26459,17805,0.61,15.47,2
2025-12-11,OST-08,storage-002,100,85.5,85.5,5.4,3951.0,2204.0,5927.0,3086.0,16531,20885,1.73,5.22,2
2025-12-11,OST-12,storage-003,100,84.5,84.5,2.6,2182.0,1986.0,3273.0,2780.0,6571,6031,3.43,28.62,0
2025-12-11,OST-14,storage-003,100,119.5,95.6,5.1,3192.0,1832.0,4788.0,2565.0,46627,15441,1.44,28.12,2
2025-12-11,OST-15,storage-003,100,84.3,84.3,7.6,3499.0,2280.0,5249.0,3192.0,30610,28802,0.73,40.41,0
2025-12-11,OST-18,storage-004,100,84.4,84.4,7.1,3619.0,1852.0,5429.0,2593.0,29828,5567,1.97,36.36,2
2025-12-12,OST-00,storage-001,100,85.9,85.9,4.6,3358.0,3031.0,5036.0,4243.0,5884,24563,1.83,29.95,2
2025-12-12,OST-02,storage-001,100,85.9,85.9,3.6,2723.0,2043.0,4084.0,2861.0,23940,28507,4.72,11.92,2
2025-12-12,OST-07,storage-002,100,112.125,89.7,2.8,2915.0,2461.0,4372.0,3445.0,32455,9040,0.74,6.95,0
2025-12-12,OST-10,storage-002,100,86.2,86.2,6.8,3985.0,1785.0,5977.0,2499.0,9332,28868,2.44,22.17,1
2025-12-12,OST-14,storage-003,100,120.875,96.7,7.3,2927.0,1858.0,4391.0,2601.0,24085,18379,3.31,7.11,1
2025-12-12,OST-16,storage-003,100,84.5,84.5,2.1,2892.0,1962.0,4338.0,2747.0,46122,20075,2.92,44.63,0
2025-12-12,OST-23,storage-004,100,86.5,86.5,6.1,3017.0,2551.0,4525.0,3572.0,35148,28297,4.02,11.44,2
2025-12-13,OST-07,storage-002,100,109.875,87.9,3.7,3000.0,3174.0,4501.0,4444.0,33543,22937,3.24,6.46,2
2025-12-13,OST-08,storage-002,100,84.1,84.1,5.4,2751.0,1817.0,4127.0,2544.0,21358,26529,1.18,19.21,1
2025-12-13,OST-09,storage-002,100,85.6,85.6,7.8,3235.0,2652.0,4852.0,3713.0,5578,20778,4.5,17.22,1
2025-12-13,OST-13,storage-003,100,84.0,84.0,2.2,3376.0,2341.0,5064.0,3277.0,38581,14128,3.58,16.6,2
2025-12-13,OST-14,storage-003,100,118.625,94.9,3.3,3376.0,2859.0,5064.0,4003.0,12407,19083,3.77,9.61,0
2025-12-13,OST-16,storage-003,100,85.7,85.7,6.9,3566.0,1808.0,5350.0,2531.0,7744,24107,4.01,27.78,2
2025-12-13,OST-22,storage-004,100,86.3,86.3,2.6,3326.0,1593.0,4989.0,2230.0,25117,26995,4.47,23.39,0
2025-12-14,OST-03,storage-001,100,85.6,85.6,5.4,2966.0,2161.0,4449.0,3026.0,39752,24606,4.57,18.02,0
2025-12-14,OST-05,storage-001,100,83.7,83.7,3.3,2859.0,1760.0,4289.0,2463.0,36851,14207,0.78,44.52,2
2025-12-14,OST-07,storage-002,100,118.5,94.8,5.5,3562.0,1942.0,5343.0,2719.0,16014,28643,2.58,23.45,0
2025-12-14,OST-11,storage-002,100,83.7,83.7,4.2,3027.0,2237.0,4541.0,3132.0,18606,5015,4.68,16.46,2
2025-12-14,OST-14,storage-003,100,122.5,98.0,7.2,3707.0,2109.0,5560.0,2953.0,31202,28926,4.72,32.66,1
2025-12-14,OST-17,storage-003,100,83.9,83.9,4.0,3945.0,2556.0,5917.0,3579.0,45500,19399,3.53,32.43,0
2025-12-14,OST-23,storage-004,100,86.3,86.3,5.4,3070.0,2156.0,4606.0,3018.0,19421,14908,1.36,14.52,0
2025-12-15,OST-03,storage-001,100,84.0,84.0,3.6,2624.0,2076.0,3937.0,2906.0,40175,12407,0.62,49.79,1
2025-12-15,OST-07,storage-002,100,106.5,85.2,3.8,3343.0,2951.0,5015.0,4131.0,13946,8292,0.93,15.53,0
2025-12-15,OST-11,storage-002,100,84.9,84.9,3.3,2714.0,2296.0,4071.0,3214.0,30675,23617,1.18,39.56,2
2025-12-15,OST-12,storage-003,100,86.7,86.7,4.6,2916.0,2500.0,4374.0,3500.0,45805,25764,4.76,47.96,1
2025-12-15,OST-14,storage-003,100,116.125,92.9,3.2,2659.0,2712.0,3988.0,3797.0,26731,6494,2.39,46.3,2
2025-12-15,OST-17,storage-003,100,85.5,85.5,4.4,2695.0,2187.0,4042.0,3062.0,14077,18072,3.82,21.6,1
2025-12-15,OST-20,storage-004,100,107.75,86.2,5.2,3401.0,2345.0,5101.0,3282.0,41649,3050,3.5,41.38,2
2025-12-15,OST-22,storage-004,100,85.3,85.3,3.7,3421.0,2373.0,5132.0,3322.0,19376,20804,2.93,21.97,2
2025-12-15,OST-23,storage-004,100,86.4,86.4,6.4,2823.0,1317.0,4234.0,1844.0,16869,9476,2.95,37.64,2
2025-12-16,OST-03,storage-001,100,86.0,86.0,7.3,2853.0,2201.0,4279.0,3082.0,42025,22866,2.37,35.69,2
2025-12-16,OST-05,storage-001,100,84.1,84.1,5.8,2045.0,2046.0,3068.0,2864.0,12205,26988,4.52,20.73,0
2025-12-16,OST-07,storage-002,100,109.0,87.2,2.5,3985.0,2575.0,5977.0,3605.0,49958,10448,4.51,12.92,0
2025-12-16,OST-13,storage-003,100,85.4,85.4,3.2,3026.0,2455.0,4540.0,3436.0,25121,27987,2.61,48.57,0
2025-12-16,OST-14,storage-003,100,112.375,89.9,2.9,4565.0,2462.0,6848.0,3447.0,14952,6953,3.75,22.38,2
2025-12-16,OST-16,storage-003,100,85.1,85.1,7.2,2214.0,2328.0,3321.0,3260.0,17756,6423,3.4,41.65,2
2025-12-16,OST-18,storage-004,100,84.0,84.0,7.8,3226.0,1901.0,4840.0,2661.0,5456,4780,2.66,22.66,0
2025-12-16,OST-19,storage-004,100,85.5,85.5,5.9,4067.0,1855.0,6100.0,2596.0,13038,12858,4.57,34.67,0
2025-12-16,OST-20,storage-004,100,108.25,86.6,3.1,2760.0,1597.0,4139.0,2235.0,30113,21883,0.69,37.15,0
2025-12-17,OST-02,storage-001,100,86.7,86.7,4.9,3287.0,2792.0,4931.0,3909.0,47186,27940,0.62,31.28,0
2025-12-17,OST-03,storage-001,100,85.0,85.0,5.7,2815.0,3087.0,4223.0,4322.0,29499,12983,2.24,7.7,0
2025-12-17,OST-07,storage-002,100,113.125,90.5,4.6,3389.0,3093.0,5084.0,4331.0,29883,17876,4.96,28.33,2
2025-12-17,OST-08,storage-002,100,86.3,86.3,3.2,2544.0,2112.0,3816.0,2957.0,38166,23860,4.05,25.85,2
2025-12-17,OST-09,storage-002,100,85.7,85.7,7.7,3070.0,2465.0,4605.0,3450.0,49112,15088,3.84,37.81,2
